source_period_code,snapshot_date,outlet_code,outlet_name,item_code,item_name,category_name,super_category_name,canonical_uom,average_unit_cost,current_stock_qty,closing_value,forecast_required_qty,required_qty_with_safety,valid_open_po_qty,valid_open_po_count,open_po_value,shortage_qty,days_cover,stockout_risk_severity,risk_severity,risk_severity_rank,risk_type,shortage_cost_value,total_risk_value,criticality,primary_vendor,alternate_vendor,vendor_mapping_status,action_id,recommended_action,action_owner,due_band
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING042,Sandwich Box,Packaging,Consumable,pcs,6.54,3626.5904,23717.9,63.6108,73.15242,0.0,0.0,0.0,0.0,399.085262,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING042,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,ING043,Wrap Packaging,Packaging,Consumable,pcs,5.92,3440.962,20370.5,6.7575,7.771125,67.12,1.0,410.77,0.0,3633.973215,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT001:ING043,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING001,Coffee Beans,Coffee Inputs,Raw Material,kg,1035.02,26.7298,27665.88,8.116973,9.334519,1.49,1.0,1464.83,0.0,24.336486,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING001,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING002,Milk,Dairy,Raw Material,litre,72.74,0.0,0.0,69.295438,79.689754,0.0,0.0,0.0,79.689754,0.0,PURPLE,PURPLE,4,STOCKOUT,5796.63,5796.63,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING002,Raise purchase order,Procurement,Due today
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING003,Oat Milk,Dairy Alternative,Raw Material,litre,188.7,33.6401,6347.89,2.59907,2.98893,0.0,0.0,0.0,0.0,90.601925,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING003,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING004,Cream,Dairy,Raw Material,litre,216.65,191.924,41580.33,1.933556,2.223589,10.39,1.0,2314.48,0.0,732.432037,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING004,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING005,Paneer,Dairy,Raw Material,kg,380.57,308.9591,117580.56,1.845116,2.121883,12.08,1.0,4398.69,0.0,1217.95795,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING005,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING006,Cheese,Dairy,Raw Material,kg,497.73,81.5611,40595.41,1.528638,1.757934,0.0,0.0,0.0,0.0,373.487837,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING006,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING007,Chicken,Protein,Raw Material,kg,348.94,245.9981,85838.58,2.64223,3.038564,37.39,1.0,12530.51,0.0,750.773665,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING007,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING008,Egg,Protein,Raw Material,pcs,7.29,2235.026,16293.34,6.936,7.9764,768.01,3.0,5542.25,0.0,3030.745675,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING008,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING009,Bread,Bakery,Raw Material,pcs,11.94,2228.9567,26613.74,50.6383,58.234045,0.0,0.0,0.0,0.0,308.120472,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING009,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING010,Bagel,Bakery,Raw Material,pcs,29.05,957.912,27827.34,8.8433,10.169795,0.0,0.0,0.0,0.0,758.244547,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING010,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING011,Tortilla,Bakery,Raw Material,pcs,15.37,1795.034,27589.67,15.5552,17.88848,0.0,0.0,0.0,0.0,807.783764,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING011,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING012,Croissant Base,Bakery,Raw Material,pcs,45.16,701.2197,31667.08,29.881,34.36315,0.0,0.0,0.0,0.0,164.269532,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING012,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING013,Brownie Base,Dessert Inputs,Raw Material,pcs,33.96,633.863,21525.99,4.7772,5.49378,0.0,0.0,0.0,0.0,928.795319,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING013,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING014,Cake Base,Dessert Inputs,Raw Material,pcs,46.92,22.1799,1040.68,41.09767,47.26232,0.0,0.0,0.0,25.08242,3.777813,RED,RED,3,STOCKOUT,1176.87,1176.87,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING014,Monitor,Procurement,Due today
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING015,Cheesecake Base,Dessert Inputs,Raw Material,pcs,76.45,568.619,43470.92,4.7344,5.44456,0.0,0.0,0.0,0.0,840.725963,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING015,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING016,Chocolate Sauce,Syrups & Sauces,Raw Material,litre,262.52,143.5887,37694.91,3.612939,4.15488,8.15,1.0,2224.22,0.0,293.990805,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING016,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,litre,259.5,104.6498,27156.62,1.175451,1.351769,0.0,0.0,0.0,0.0,623.206481,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING017,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING018,Vanilla Syrup,Syrups & Sauces,Raw Material,litre,240.69,189.5327,45618.63,0.490107,0.563623,16.45,1.0,3959.35,0.0,2941.96769,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING018,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,litre,91.3,206.684,18870.25,7.943105,9.13457,0.0,0.0,0.0,0.0,182.143891,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING019,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING020,Tea Leaves,Tea Inputs,Raw Material,kg,641.05,57.9244,37132.44,0.192023,0.220826,4.15,1.0,2626.49,0.0,2262.859745,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING020,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING021,Matcha Powder,Tea Inputs,Raw Material,kg,2193.0,33.17,72741.81,0.0,0.0,0.0,0.0,0.0,0.0,,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING021,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING022,Ice,Beverage Inputs,Raw Material,kg,11.78,1285.1561,15139.14,27.915184,32.102462,0.0,0.0,0.0,0.0,322.26521,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING022,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING023,Lemon,Produce,Raw Material,kg,116.6,62.4585,7282.66,1.164345,1.338997,0.0,0.0,0.0,0.0,375.498267,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING023,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING024,Hibiscus Concentrate,Beverage Inputs,Raw Material,litre,397.8,85.3096,33936.16,0.796656,0.916155,0.0,0.0,0.0,0.0,749.592183,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING024,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,kg,431.36,258.9617,111705.72,0.727156,0.836229,0.0,0.0,0.0,0.0,2492.906474,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING025,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING026,Banana,Produce,Raw Material,kg,76.87,313.4895,24097.94,0.910377,1.046934,28.46,1.0,2197.11,0.0,2629.290336,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING026,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING027,Butter,Dairy,Raw Material,kg,543.4,42.3287,23001.42,0.763046,0.877502,0.0,0.0,0.0,0.0,388.313541,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING027,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING028,Lettuce,Produce,Raw Material,kg,100.7,38.3178,3858.6,0.746924,0.858963,0.0,0.0,0.0,0.0,359.105612,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING028,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING029,Onion,Produce,Raw Material,kg,0.0,41.1584,0.0,0.311104,0.35777,0.0,0.0,0.0,0.0,926.085168,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING029,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING030,Capsicum,Produce,Raw Material,kg,0.0,239.4156,0.0,0.38888,0.447212,0.0,0.0,0.0,0.0,4309.579305,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING030,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING031,Tomato,Produce,Raw Material,kg,0.0,36.8572,0.0,0.53222,0.612053,62.19,1.0,3654.91,0.0,1302.713915,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING031,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,kg,347.18,44.4767,15441.42,0.155815,0.179187,0.0,0.0,0.0,0.0,1998.118923,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING032,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING033,Chipotle Sauce,Syrups & Sauces,Raw Material,kg,297.12,87.1613,25897.37,0.645488,0.742311,0.0,0.0,0.0,0.0,945.221445,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING033,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING034,Salsa,Syrups & Sauces,Raw Material,kg,197.9,59.5256,11780.12,0.100628,0.115722,0.0,0.0,0.0,0.0,4140.808427,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING034,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING035,Aioli,Syrups & Sauces,Raw Material,kg,316.2,16.3715,5176.67,0.128512,0.147789,0.0,0.0,0.0,0.0,891.749409,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING035,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING036,Cold Cup,Packaging,Consumable,pcs,3.31,10180.5458,33697.61,208.7131,240.020065,1950.0,1.0,6688.5,0.0,406.84471,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING036,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING037,Hot Cup,Packaging,Consumable,pcs,2.95,12775.6376,37688.13,264.3274,303.97651,0.0,0.0,0.0,0.0,338.328388,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING037,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING038,Lid,Packaging,Consumable,pcs,1.12,2402.6989,2691.02,473.0405,543.996575,0.0,0.0,0.0,0.0,35.554868,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING038,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING039,Straw,Packaging,Consumable,pcs,0.58,2903.9846,1684.31,208.7131,240.020065,516.51,1.0,294.41,0.0,114.719499,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING039,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING040,Napkin,Packaging,Consumable,pcs,0.32,3847.9257,1231.34,705.2942,811.08833,0.0,0.0,0.0,0.0,38.190417,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING040,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING041,Dessert Box,Packaging,Consumable,pcs,5.24,2033.0957,10653.42,80.0193,92.022195,249.27,1.0,1321.13,0.0,199.658831,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING041,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING042,Sandwich Box,Packaging,Consumable,pcs,6.75,2525.3571,17046.16,50.3566,57.91009,220.25,1.0,1460.26,0.0,381.662974,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING042,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,ING043,Wrap Packaging,Packaging,Consumable,pcs,6.08,3523.787,21424.62,15.5552,17.88848,0.0,0.0,0.0,0.0,1585.740395,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT002:ING043,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING001,Coffee Beans,Coffee Inputs,Raw Material,kg,1004.16,0.6834,686.24,9.524577,10.953264,0.0,0.0,0.0,10.269864,0.502259,RED,RED,3,STOCKOUT,10312.59,10312.59,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING001,Monitor,Procurement,Due today
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING002,Milk,Dairy,Raw Material,litre,77.44,13.0332,1009.29,82.144626,94.46632,191.03,2.0,14388.67,0.0,17.389359,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING002,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING003,Oat Milk,Dairy Alternative,Raw Material,litre,185.54,98.3807,18253.56,5.796067,6.665477,0.0,0.0,0.0,0.0,118.815905,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING003,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING004,Cream,Dairy,Raw Material,litre,212.58,-2.0,-425.16,2.972436,3.418301,0.0,0.0,0.0,5.418301,-4.709942,PURPLE,PURPLE,4,STOCKOUT,1151.82,1151.82,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING004,Raise purchase order,Procurement,Due today
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING005,Paneer,Dairy,Raw Material,kg,387.46,285.001,110426.49,1.818671,2.091472,0.0,0.0,0.0,0.0,1096.958713,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING005,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING006,Cheese,Dairy,Raw Material,kg,501.64,232.168,116464.76,1.739767,2.000732,12.15,1.0,6213.51,0.0,983.02014,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING006,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING007,Chicken,Protein,Raw Material,kg,352.76,176.7095,62336.04,2.815084,3.237347,10.61,1.0,3742.78,0.0,465.789476,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING007,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING008,Egg,Protein,Raw Material,pcs,7.24,1251.0,9057.24,9.5746,11.01079,0.0,0.0,0.0,0.0,914.607399,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING008,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING009,Bread,Bakery,Raw Material,pcs,12.55,1828.4229,22946.71,67.8318,78.00657,376.53,2.0,4587.59,0.0,227.543281,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING009,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING010,Bagel,Bakery,Raw Material,pcs,28.7,400.879,11505.23,5.4232,6.23668,0.0,0.0,0.0,0.0,517.434909,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING010,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING011,Tortilla,Bakery,Raw Material,pcs,14.9,998.985,14884.88,9.0649,10.424635,0.0,0.0,0.0,0.0,771.425498,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING011,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING012,Croissant Base,Bakery,Raw Material,pcs,41.92,680.606,28531.0,48.4202,55.68323,0.0,0.0,0.0,0.0,98.393687,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING012,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING013,Brownie Base,Dessert Inputs,Raw Material,pcs,35.6,503.659,17930.26,7.2968,8.39132,0.0,0.0,0.0,0.0,483.172487,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING013,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING014,Cake Base,Dessert Inputs,Raw Material,pcs,48.67,503.0177,24481.87,61.368915,70.574252,0.0,0.0,0.0,0.0,57.376343,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING014,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING015,Cheesecake Base,Dessert Inputs,Raw Material,pcs,76.03,475.13,36124.13,8.6388,9.93462,0.0,0.0,0.0,0.0,384.996759,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING015,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING016,Chocolate Sauce,Syrups & Sauces,Raw Material,litre,0.0,113.9159,0.0,4.469916,5.140403,0.0,0.0,0.0,0.0,178.395146,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING016,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,litre,255.07,67.7383,17278.01,1.502654,1.728052,0.0,0.0,0.0,0.0,315.553772,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING017,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING018,Vanilla Syrup,Syrups & Sauces,Raw Material,litre,0.0,144.7088,0.0,0.829459,0.953878,29.63,1.0,7499.06,0.0,1471.286117,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING018,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,litre,96.21,39.8887,3837.69,9.323661,10.72221,7.05,1.0,678.28,0.0,35.240546,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING019,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING020,Tea Leaves,Tea Inputs,Raw Material,kg,655.94,109.2554,71664.99,0.133761,0.153825,0.0,0.0,0.0,0.0,5717.559992,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING020,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING021,Matcha Powder,Tea Inputs,Raw Material,kg,2193.0,6.016,13193.09,0.0,0.0,0.0,0.0,0.0,0.0,,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING021,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING022,Ice,Beverage Inputs,Raw Material,kg,12.85,1165.9379,14982.3,29.136881,33.507413,0.0,0.0,0.0,0.0,280.111154,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING022,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING023,Lemon,Produce,Raw Material,kg,116.6,42.2379,4924.94,1.189845,1.368322,0.0,0.0,0.0,0.0,248.490633,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING023,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING024,Hibiscus Concentrate,Beverage Inputs,Raw Material,litre,404.52,52.1499,21095.68,0.391883,0.450665,0.0,0.0,0.0,0.0,931.526199,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING024,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,kg,447.05,28.3783,12686.52,1.746847,2.008874,38.28,1.0,17302.18,0.0,267.114495,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING025,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING026,Banana,Produce,Raw Material,kg,76.37,441.389,33708.88,1.522632,1.751027,26.95,1.0,2033.65,0.0,2153.096086,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING026,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING027,Butter,Dairy,Raw Material,kg,558.01,181.2966,101165.32,1.29003,1.483535,0.0,0.0,0.0,0.0,983.756741,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING027,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING028,Lettuce,Produce,Raw Material,kg,100.7,54.2096,5458.91,0.749831,0.862305,0.0,0.0,0.0,0.0,506.070639,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING028,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING029,Onion,Produce,Raw Material,kg,45.81,177.9044,8149.8,0.181298,0.208493,0.0,0.0,0.0,0.0,6868.971528,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING029,Monitor,Supply Chain,Monitor
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,ING030,Capsicum,Produce,Raw Material,kg,89.04,23.2149,2067.05,0.226622,0.260616,0.0,0.0,0.0,0.0,717.070459,GREEN,GREEN,1,HEALTHY,0.0,0.0,,,,vendor_item_approval_mapping_unavailable,month_03:OUT003:ING030,Monitor,Supply Chain,Monitor
