source_period_code,outlet_code,outlet_name,source_period_start,source_period_end,deployment_name,store_kitchen_name,item_code,item_name,category_name,super_category_name,average_price,opening_date,opening_qty,canonical_uom,opening_amt,purchase_qty,purchase_amt,stock_in_qty,stock_in_amt,consumption_qty,consumption_amt,source_yield_wastage_qty,source_yield_wastage_amt,stock_out_qty,stock_out_amt,stock_out_plus_consumption_qty,stock_out_plus_consumption_amt,wastage_qty,wastage_amt,reuse_qty,reuse_amt,return_qty,return_amt,closing_date,closing_qty,closing_amt,latest_physical_date,physical_qty,physical_amt,variance_qty,variance_amt,variance_percent,physical_gain_loss_qty,physical_gain_loss_amt,actual_consumption_qty,actual_consumption_amt,ideal_closing_qty,ideal_closing_amt,physical_adjusted_closing_qty,physical_adjusted_closing_amt,theoretical_qty,variance_value,leakage_value,low_consumption_qty,low_consumption_value
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING020,Tea Leaves,Tea Inputs,Raw Material,626.2,2026-02-01,12.7627,kg,7992.0,0.0,0.0,0.0,0.0,0.7012,439.09,0,0,0.0,0.0,0.7012,439.09,0.0,0.0,0,0,0.0,0.0,2026-02-28,12.0615,7552.91,2026-02-28,12.0915,7571.7,0.0244,15.28,3.61,0.03,18.79,0.7012,439.09,12.0859,7568.19,12.0915,7571.7,0.6768,15.28,15.28,0.0,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING021,Matcha Powder,Tea Inputs,Raw Material,2134.18,2026-02-01,22.618,kg,48270.88,10.56,22536.94,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2026-02-28,33.178,70807.82,2026-02-28,33.17,70790.75,0.0,0.0,0.0,-0.008,-17.07,0.0,0.0,33.178,70807.82,33.17,70790.75,0.0,0.0,0.0,-0.0,-0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING022,Ice,Beverage Inputs,Raw Material,12.03,2026-02-01,986.5335,kg,11868.0,254.62,3063.08,0.0,0.0,109.2703,1314.52,0,0,0.0,0.0,109.2703,1314.52,1.5917,19.15,0,0,0.0,0.0,2026-02-28,1130.2915,13597.41,2026-02-28,1129.8115,13591.63,5.592,67.27,5.31,-0.48,-5.77,110.862,1333.67,1134.2918,13645.53,1129.8115,13591.63,105.27,67.27,67.27,0.0,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING023,Lemon,Produce,Raw Material,106.18,2026-02-01,49.4892,kg,5254.76,23.23,2466.56,0.0,0.0,5.0268,533.75,0,0,0.0,0.0,5.0268,533.75,0.0,0.0,0,0,0.0,0.0,2026-02-28,67.6924,7187.58,2026-02-28,67.6524,7183.33,0.2979,31.63,6.3,-0.04,-4.25,5.0268,533.75,67.9903,7219.21,67.6524,7183.33,4.7289,31.63,31.63,0.0,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING024,Hibiscus Concentrate,Beverage Inputs,Raw Material,400.82,2026-02-01,28.1315,litre,11275.67,45.42,18205.24,0.0,0.0,2.5097,1005.94,0,0,0.0,0.0,2.5097,1005.94,0.0,0.0,0,0,0.0,0.0,2026-02-28,71.0418,28474.97,2026-02-28,71.0178,28465.35,0.0919,36.84,3.8,-0.024,-9.62,2.5097,1005.94,71.1337,28511.81,71.0178,28465.35,2.4178,36.84,36.84,0.0,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,433.1,2026-02-01,108.5661,kg,47019.98,57.08,24721.35,0.0,0.0,2.6024,1127.1,0,0,0.0,0.0,2.6024,1127.1,0.0,0.0,0,0,0.0,0.0,2026-02-28,163.0437,70614.23,2026-02-28,163.0637,70622.89,0.0904,39.15,3.6,0.02,8.66,2.6024,1127.1,163.1341,70653.38,163.0637,70622.89,2.512,39.15,39.15,0.0,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING026,Banana,Produce,Raw Material,70.56,2026-02-01,181.7283,kg,12822.75,0.0,0.0,0.0,0.0,2.9708,209.62,0,0,0.0,0.0,2.9708,209.62,0.0,0.0,0,0,0.0,0.0,2026-02-28,178.7575,12613.13,2026-02-28,178.8295,12618.21,0.1708,12.05,6.1,0.072,5.08,2.9708,209.62,178.9283,12625.18,178.8295,12618.21,2.8,12.05,12.05,0.0,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING027,Butter,Dairy,Raw Material,530.4,2026-02-01,26.3201,kg,13960.18,23.37,12395.45,0.0,0.0,3.9856,2113.96,0,0,0.0,0.0,3.9856,2113.96,0.0,0.0,0,0,0.0,0.0,2026-02-28,45.7045,24241.67,2026-02-28,45.7525,24267.13,0.2256,119.66,6.0,0.048,25.46,3.9856,2113.96,45.9301,24361.33,45.7525,24267.13,3.76,119.66,119.66,0.0,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING028,Lettuce,Produce,Raw Material,94.09,2026-02-01,14.4577,kg,1360.32,30.37,2857.51,0.0,0.0,3.2035,301.42,0,0,0.0,0.0,3.2035,301.42,0.0,0.0,0,0,0.0,0.0,2026-02-28,41.6242,3916.42,2026-02-28,41.6662,3920.37,0.1785,16.8,5.9,0.042,3.95,3.2035,301.42,41.8027,3933.22,41.6662,3920.37,3.025,16.8,16.8,0.0,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING029,Onion,Produce,Raw Material,41.16,2026-02-01,43.672,kg,1797.54,0.0,0.0,0.0,0.0,1.0771,44.33,0,0,0.0,0.0,1.0771,44.33,0.0,0.0,0,0,0.0,0.0,2026-02-28,42.5949,1753.21,2026-02-28,42.5589,1751.72,0.0571,2.35,5.6,-0.036,-1.48,1.0771,44.33,42.652,1755.56,42.5589,1751.72,1.02,2.35,2.35,0.0,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING030,Capsicum,Produce,Raw Material,83.47,2026-02-01,69.512,kg,5802.17,139.63,11654.92,0.0,0.0,1.354,113.02,0,0,0.0,0.0,1.354,113.02,0.0,0.0,0,0,0.0,0.0,2026-02-28,207.788,17344.06,2026-02-28,207.768,17342.39,0.079,6.59,6.2,-0.02,-1.67,1.354,113.02,207.867,17350.66,207.768,17342.39,1.275,6.59,6.59,0.0,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING031,Tomato,Produce,Raw Material,52.92,2026-02-01,42.0315,kg,2224.31,0.0,0.0,0.0,0.0,2.7296,144.45,0,0,0.0,0.0,2.7296,144.45,0.0,0.0,0,0,0.0,0.0,2026-02-28,39.3019,2079.86,2026-02-28,39.2299,2076.05,0.1496,7.92,5.8,-0.072,-3.81,2.7296,144.45,39.4515,2087.77,39.2299,2076.05,2.58,7.92,7.92,0.0,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,343.4,2026-02-01,16.994,kg,5835.74,0.0,0.0,0.0,0.0,0.8831,303.26,0,0,0.0,0.0,0.8831,303.26,0.0,0.0,0,0,0.0,0.0,2026-02-28,16.1109,5532.48,2026-02-28,16.1269,5537.98,0.0331,11.37,3.89,0.016,5.49,0.8831,303.26,16.144,5543.85,16.1269,5537.98,0.85,11.37,11.37,0.0,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING033,Chipotle Sauce,Syrups & Sauces,Raw Material,282.8,2026-02-01,67.3151,kg,19036.71,0.0,0.0,0.0,0.0,2.3384,661.3,0,0,0.0,0.0,2.3384,661.3,0.0,0.0,0,0,0.0,0.0,2026-02-28,64.9767,18375.41,2026-02-28,64.9287,18361.84,0.0834,23.59,3.7,-0.048,-13.57,2.3384,661.3,65.0601,18399.0,64.9287,18361.84,2.255,23.59,23.59,0.0,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING034,Salsa,Syrups & Sauces,Raw Material,191.9,2026-02-01,40.5281,kg,7777.34,0.0,0.0,0.0,0.0,0.3374,64.75,0,0,0.0,0.0,0.3374,64.75,0.0,0.0,0,0,0.0,0.0,2026-02-28,40.1907,7712.6,2026-02-28,40.2067,7715.67,0.0124,2.38,3.82,0.016,3.07,0.3374,64.75,40.2031,7714.97,40.2067,7715.67,0.325,2.38,2.38,0.0,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING035,Aioli,Syrups & Sauces,Raw Material,313.1,2026-02-01,17.5013,kg,5479.66,0.0,0.0,0.0,0.0,0.5704,178.59,0,0,0.0,0.0,0.5704,178.59,0.0,0.0,0,0,0.0,0.0,2026-02-28,16.9309,5301.06,2026-02-28,16.9309,5301.06,0.0204,6.39,3.71,0.0,0.0,0.5704,178.59,16.9513,5307.45,16.9309,5301.06,0.55,6.39,6.39,0.0,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING036,Cold Cup,Packaging,Consumable,3.33,2026-02-01,5242.3,pcs,17456.86,3703.06,12331.19,151.2,503.5,830.53,2765.66,0,0,0.0,0.0,830.53,2765.66,11.8692,39.52,0,0,0.0,0.0,2026-02-28,8254.1608,27486.36,2026-02-28,8254.1608,27486.36,57.3992,191.14,7.31,0.0,0.0,842.3992,2805.19,8299.6908,27637.97,8254.1608,27486.36,785.0,191.14,191.14,0.0,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING037,Hot Cup,Packaging,Consumable,2.83,2026-02-01,5537.32,pcs,15670.62,3269.15,9251.69,0.0,0.0,1006.776,2849.18,0,0,0.0,0.0,1006.776,2849.18,14.3338,40.56,0,0,0.0,0.0,2026-02-28,7785.3602,22032.57,2026-02-28,7786.7602,22036.53,73.1098,206.9,7.71,1.4,3.96,1021.1098,2889.74,7844.1362,22198.91,7786.7602,22036.53,948.0,206.9,206.9,0.0,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING038,Lid,Packaging,Consumable,1.14,2026-02-01,2409.136,pcs,2746.42,4028.61,4592.62,0.0,0.0,1836.98,2094.16,0,0,0.0,0.0,1836.98,2094.16,26.203,29.87,0,0,19.8595,22.64,2026-02-28,4554.7035,5192.36,2026-02-28,4554.7035,5192.36,130.183,148.41,7.51,0.0,0.0,1863.183,2124.03,4658.6835,5310.9,4554.7035,5192.36,1733.0,148.41,148.41,0.0,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING039,Straw,Packaging,Consumable,0.55,2026-02-01,596.816,pcs,328.25,0.0,0.0,0.0,0.0,561.0742,308.59,0,0,0.0,0.0,561.0742,308.59,11.8692,6.53,0,0,0.0,0.0,2026-02-28,23.8726,13.13,2026-02-28,23.8726,13.13,-212.0566,-116.63,-27.01,0.0,0.0,572.9434,315.12,-200.0532,-110.03,23.8726,13.13,785.0,-116.63,0.0,212.0566,116.63
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING040,Napkin,Packaging,Consumable,0.32,2026-02-01,853.676,pcs,273.18,5814.38,1860.6,0.0,0.0,2839.74,908.72,0,0,0.0,0.0,2839.74,908.72,40.5065,12.96,0,0,0.0,0.0,2026-02-28,3787.8095,1212.1,2026-02-28,3787.8095,1212.1,201.2465,64.4,7.51,0.0,0.0,2880.2465,921.68,3948.5495,1263.54,3787.8095,1212.1,2679.0,64.4,64.4,0.0,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING041,Dessert Box,Packaging,Consumable,5.05,2026-02-01,567.591,pcs,2866.33,445.0,2247.25,0.0,0.0,381.24,1925.26,0,0,0.0,0.0,381.24,1925.26,5.4432,27.49,0,0,11.125,56.18,2026-02-28,614.7828,3104.65,2026-02-28,614.7828,3104.65,26.6832,134.75,7.41,0.0,0.0,386.6832,1952.75,636.0228,3211.92,614.7828,3104.65,360.0,134.75,134.75,0.0,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING042,Sandwich Box,Packaging,Consumable,6.66,2026-02-01,849.98,pcs,5660.87,1420.0,9457.2,0.0,0.0,194.163,1293.13,0,0,0.0,0.0,194.163,1293.13,2.767,18.43,0,0,0.0,0.0,2026-02-28,2073.05,13806.51,2026-02-28,2073.77,13811.31,13.93,92.77,7.61,0.72,4.8,196.93,1311.55,2084.213,13880.86,2073.77,13811.31,183.0,92.77,92.77,0.0,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ING043,Wrap Packaging,Packaging,Consumable,5.98,2026-02-01,1216.816,pcs,7276.56,1090.0,6518.2,0.0,0.0,54.111,323.58,0,0,37.8,226.04,91.911,549.63,0.0,0.0,0,0,0.0,0.0,2026-02-28,2214.905,13245.13,2026-02-28,2214.545,13242.98,3.111,18.6,6.1,-0.36,-2.15,54.111,323.58,2218.016,13263.74,2214.545,13242.98,51.0,18.6,18.6,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING001,Coffee Beans,Coffee Inputs,Raw Material,978.23,2026-02-01,1.3676,kg,1337.83,27.07,26480.69,3.24,3169.47,30.4105,29748.46,0,0,0.0,0.0,30.4105,29748.46,0.0,0.0,0,0,0.0,0.0,2026-02-28,1.2671,1239.52,2026-02-28,1.3151,1286.47,-1.3373,-1308.19,-4.21,0.048,46.96,30.4105,29748.46,-0.0702,-68.67,1.3151,1286.47,31.7478,-1308.19,0.0,1.3373,1308.19
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING002,Milk,Dairy,Raw Material,74.71,2026-02-01,52.5999,litre,3929.74,233.43,17439.56,0.0,0.0,269.4365,20129.6,0,0,0.0,0.0,269.4365,20129.6,5.1522,384.92,0,0,0.0,0.0,2026-02-28,11.4412,854.77,2026-02-28,11.6812,872.7,-6.0313,-450.6,-2.15,0.24,17.93,274.5887,20514.52,0.2577,19.25,11.6812,872.7,280.62,-450.6,0.0,6.0313,450.6
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING003,Oat Milk,Dairy Alternative,Raw Material,184.38,2026-02-01,7.629,litre,1406.64,23.63,4356.9,0.0,0.0,18.2194,3359.29,0,0,0.0,0.0,18.2194,3359.29,0.0,0.0,0,0,0.0,0.0,2026-02-28,13.0396,2404.24,2026-02-28,13.0396,2404.24,0.4444,81.94,2.5,0.0,0.0,18.2194,3359.29,13.484,2486.18,13.0396,2404.24,17.775,81.94,81.94,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING004,Cream,Dairy,Raw Material,213.05,2026-02-01,84.6619,litre,18037.22,44.12,9399.77,0.0,0.0,10.2593,2185.74,0,0,5.4,1150.47,15.6593,3336.21,0.0,0.0,0,0,0.0,0.0,2026-02-28,113.1226,24100.77,2026-02-28,113.0626,24087.99,0.4885,104.07,5.0,-0.06,-12.78,10.2593,2185.74,113.6111,24204.84,113.0626,24087.99,9.7708,104.07,104.07,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING005,Paneer,Dairy,Raw Material,364.23,2026-02-01,58.214,kg,21203.29,90.37,32915.47,0.0,0.0,7.5633,2754.78,0,0,0.0,0.0,7.5633,2754.78,0.0,0.0,0,0,0.0,0.0,2026-02-28,141.0207,51363.97,2026-02-28,141.0207,51363.97,0.3533,128.68,4.9,0.0,0.0,7.5633,2754.78,141.374,51492.65,141.0207,51363.97,7.21,128.68,128.68,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING006,Cheese,Dairy,Raw Material,499.81,2026-02-01,87.4409,kg,43703.84,82.06,41014.41,0.0,0.0,6.431,3214.28,0,0,0.0,0.0,6.431,3214.28,0.0,0.0,0,0,0.0,0.0,2026-02-28,163.0699,81503.97,2026-02-28,163.0699,81503.97,0.271,135.45,4.4,0.0,0.0,6.431,3214.28,163.3409,81639.42,163.0699,81503.97,6.16,135.45,135.45,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING007,Chicken,Protein,Raw Material,348.37,2026-02-01,22.6677,kg,7896.75,154.89,53959.03,0.0,0.0,10.7017,3728.15,0,0,0.0,0.0,10.7017,3728.15,0.0,0.0,0,0,0.0,0.0,2026-02-28,166.856,58127.62,2026-02-28,166.856,58127.62,0.3117,108.59,3.0,0.0,0.0,10.7017,3728.15,167.1677,58236.21,166.856,58127.62,10.39,108.59,108.59,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING008,Egg,Protein,Raw Material,7.08,2026-02-01,262.512,pcs,1858.58,1055.0,7469.4,0.0,0.0,22.616,160.12,0,0,0.0,0.0,22.616,160.12,0.0,0.0,0,0,0.0,0.0,2026-02-28,1294.896,9167.86,2026-02-28,1294.176,9162.77,0.616,4.36,2.8,-0.72,-5.1,22.616,160.12,1295.512,9172.22,1294.176,9162.77,22.0,4.36,4.36,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING009,Bread,Bakery,Raw Material,12.39,2026-02-01,93.26,pcs,1155.49,1350.0,16726.5,0.0,0.0,239.305,2964.99,0,0,0.0,0.0,239.305,2964.99,2.7205,33.71,0,0,0.0,0.0,2026-02-28,1201.2345,14883.3,2026-02-28,1200.9345,14879.58,13.0255,161.39,5.69,-0.3,-3.72,242.0255,2998.7,1211.5395,15010.97,1200.9345,14879.58,229.0,161.39,161.39,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING010,Bagel,Bakery,Raw Material,29.11,2026-02-01,108.87,pcs,3169.21,215.0,6258.65,0.0,0.0,24.173,703.68,0,0,0.0,0.0,24.173,703.68,0.0,0.0,0,0,0.0,0.0,2026-02-28,299.697,8724.18,2026-02-28,299.937,8731.17,1.173,34.15,5.1,0.24,6.99,24.173,703.68,300.87,8758.33,299.937,8731.17,23.0,34.15,34.15,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING011,Tortilla,Bakery,Raw Material,14.71,2026-02-01,524.893,pcs,7721.18,220.0,3236.2,0.0,0.0,49.397,726.63,0,0,0.0,0.0,49.397,726.63,0.0,0.0,0,0,0.0,0.0,2026-02-28,695.496,10230.75,2026-02-28,694.896,10221.92,2.397,35.26,5.1,-0.6,-8.83,49.397,726.63,697.893,10266.01,694.896,10221.92,47.0,35.26,35.26,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING012,Croissant Base,Bakery,Raw Material,44.36,2026-02-01,468.214,pcs,20769.97,190.0,8428.4,0.0,0.0,176.774,7841.69,0,0,0.0,0.0,176.774,7841.69,2.0077,89.06,0,0,0.0,0.0,2026-02-28,479.4323,21267.62,2026-02-28,479.5623,21273.38,9.7817,433.92,5.79,0.13,5.77,178.7817,7930.76,487.2063,21612.47,479.5623,21273.38,169.0,433.92,433.92,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING013,Brownie Base,Dessert Inputs,Raw Material,35.48,2026-02-01,223.352,pcs,7924.53,165.0,5854.2,0.0,0.0,27.274,967.68,0,0,19.44,689.73,46.714,1657.41,0.0,0.0,0,0,0.0,0.0,2026-02-28,341.638,12121.32,2026-02-28,342.058,12136.22,1.274,45.2,4.9,0.42,14.9,27.274,967.68,342.912,12166.52,342.058,12136.22,26.0,45.2,45.2,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING014,Cake Base,Dessert Inputs,Raw Material,48.09,2026-02-01,101.0505,pcs,4859.52,415.98,20004.48,0.0,0.0,212.4485,10216.65,0,0,0.0,0.0,212.4485,10216.65,2.4152,116.15,0,0,0.0,0.0,2026-02-28,302.1668,14531.2,2026-02-28,302.3668,14540.82,11.5637,556.1,5.69,0.2,9.62,214.8637,10332.8,311.3153,14971.15,302.3668,14540.82,203.3,556.1,556.1,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING015,Cheesecake Base,Dessert Inputs,Raw Material,76.72,2026-02-01,341.762,pcs,26219.98,75.0,5754.0,0.0,0.0,23.144,1775.61,0,0,0.0,0.0,23.144,1775.61,0.0,0.0,0,0,0.0,0.0,2026-02-28,393.618,30198.37,2026-02-28,393.758,30209.11,1.144,87.77,5.2,0.14,10.74,23.144,1775.61,394.762,30286.14,393.758,30209.11,22.0,87.77,87.77,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING016,Chocolate Sauce,Syrups & Sauces,Raw Material,265.91,2026-02-01,45.1169,litre,11997.03,104.01,27657.3,0.0,0.0,15.632,4156.71,0,0,0.0,0.0,15.632,4156.71,0.0,0.0,0,0,0.0,0.0,2026-02-28,133.4949,35497.63,2026-02-28,133.4469,35484.87,0.411,109.29,2.7,-0.048,-12.76,15.632,4156.71,133.9059,35606.92,133.4469,35484.87,15.221,109.29,109.29,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,252.5,2026-02-01,60.2206,litre,15205.7,0.0,0.0,0.0,0.0,5.6695,1431.55,0,0,0.0,0.0,5.6695,1431.55,0.0,0.0,0,0,0.0,0.0,2026-02-28,54.5511,13774.15,2026-02-28,54.5311,13769.1,0.1275,32.19,2.3,-0.02,-5.05,5.6695,1431.55,54.6786,13806.35,54.5311,13769.1,5.542,32.19,32.19,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING018,Vanilla Syrup,Syrups & Sauces,Raw Material,250.26,2026-02-01,61.6005,litre,15416.14,64.64,16176.81,0.0,0.0,3.0172,755.08,0,0,0.0,0.0,3.0172,755.08,0.0,0.0,0,0,0.0,0.0,2026-02-28,123.2233,30837.86,2026-02-28,123.2433,30842.87,0.0879,22.0,3.0,0.02,5.01,3.0172,755.08,123.3112,30859.86,123.2433,30842.87,2.9293,22.0,22.0,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,96.17,2026-02-01,41.9916,litre,4038.33,47.3,4548.84,0.0,0.0,32.1949,3096.18,0,0,0.0,0.0,32.1949,3096.18,0.0,0.0,0,0,0.0,0.0,2026-02-28,57.0967,5490.99,2026-02-28,57.0967,5490.99,0.9377,90.18,3.0,0.0,0.0,32.1949,3096.18,58.0344,5581.17,57.0967,5490.99,31.2572,90.18,90.18,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING020,Tea Leaves,Tea Inputs,Raw Material,640.17,2026-02-01,36.6221,kg,23444.37,60.22,38551.04,0.0,0.0,0.5318,340.44,0,0,0.0,0.0,0.5318,340.44,0.0,0.0,0,0,0.4988,319.32,2026-02-28,95.8115,61335.65,2026-02-28,95.8115,61335.65,0.0114,7.3,2.19,0.0,0.0,0.5318,340.44,95.8229,61342.95,95.8115,61335.65,0.5204,7.3,7.3,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING021,Matcha Powder,Tea Inputs,Raw Material,2171.5,2026-02-01,6.004,kg,13037.69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2026-02-28,6.004,13037.69,2026-02-28,6.016,13063.74,0.0,0.0,0.0,0.012,26.06,0.0,0.0,6.004,13037.69,6.016,13063.74,0.0,0.0,0.0,-0.0,-0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING022,Ice,Beverage Inputs,Raw Material,12.39,2026-02-01,538.9568,kg,6677.67,511.39,6336.12,0.0,0.0,101.5993,1258.82,0,0,0.0,0.0,101.5993,1258.82,1.1741,14.55,0,0,0.0,0.0,2026-02-28,947.5734,11740.43,2026-02-28,946.8534,11731.51,3.9414,48.83,3.99,-0.72,-8.92,102.7734,1273.36,950.3407,11774.72,946.8534,11731.51,98.832,48.83,48.83,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING023,Lemon,Produce,Raw Material,110.72,2026-02-01,22.7924,kg,2523.57,28.69,3176.56,0.0,0.0,3.9727,439.86,0,0,0.0,0.0,3.9727,439.86,0.0,0.0,0,0,0.0,0.0,2026-02-28,47.5097,5260.27,2026-02-28,47.4697,5255.85,0.0893,9.89,2.3,-0.04,-4.43,3.9727,439.86,47.599,5270.16,47.4697,5255.85,3.8834,9.89,9.89,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING024,Hibiscus Concentrate,Beverage Inputs,Raw Material,401.32,2026-02-01,10.6522,litre,4274.94,28.93,11610.19,0.0,0.0,1.8825,755.48,0,0,0.0,0.0,1.8825,755.48,0.0,0.0,0,0,0.0,0.0,2026-02-28,37.6997,15129.64,2026-02-28,37.6837,15123.22,0.0423,16.98,2.3,-0.016,-6.42,1.8825,755.48,37.742,15146.62,37.6837,15123.22,1.8402,16.98,16.98,0.0,0.0
