source_period_code,outlet_code,outlet_name,source_period_start,source_period_end,deployment_name,store_name,vendor_name,po_number,pr_number,pr_deployment,po_date,expected_delivery_date,po_close_or_partial_receive_date,po_status,item_code,item_name,item_brand,category_name,super_category_name,comment,processed_qty,remaining_balance_qty,ordered_qty,unit,unit_price,subtotal,item_discount_amt,bill_discount_amt,new_subtotal,tax_amt,total_item_cost,is_open_po,open_po_value,processed_po_value,missing_expected_delivery_flag,delayed_po_flag,receipt_date,received_qty,receipt_subtotal,receipt_total,return_qty,return_value,return_source_available,eligible_closed_line_flag,on_time_flag,in_full_flag,otif_success_flag,lead_time_deviation_days
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260107-OUT003-0009,,,2026-01-07,2026-01-09,2026-01-10,Closed,ING027,Butter,,Dairy,Raw Material,,28.36,0.0,28.36,kg,531.94,15085.82,0,0,15085.82,1810.3,16896.12,False,0.0,15085.82,False,False,2026-01-10,28.36,15085.82,16896.12,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260107-OUT003-0009,,,2026-01-07,2026-01-08,2026-01-10,Closed,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,19.86,0.0,19.86,kg,338.5,6722.61,0,0,6722.61,1210.07,7932.68,False,0.0,6722.61,False,False,2026-01-10,19.86,6722.61,7932.68,0.0,0.0,False,True,False,True,False,2.0
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260107-OUT003-0009,,,2026-01-07,2026-01-08,2026-01-07,Closed,ING042,Sandwich Box,,Packaging,Consumable,,350.0,0.0,350.0,pcs,6.84,2394.0,0,0,2394.0,430.92,2824.92,False,0.0,2394.0,False,False,2026-01-07,350.0,2394.0,2824.92,0.0,0.0,False,True,True,True,True,-1.0
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260110-OUT001-0010,,,2026-01-10,2026-01-13,2026-01-15,Closed,ING004,Cream,,Dairy,Raw Material,,21.42,0.0,21.42,litre,214.42,4592.88,0,0,4592.88,229.64,4822.52,False,0.0,4592.88,False,False,2026-01-15,21.42,4592.88,4822.52,0.0,0.0,False,True,False,True,False,2.0
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260110-OUT001-0010,,,2026-01-10,2026-01-11,,Pending,ING011,Tortilla,,Bakery,Raw Material,,0.0,250.0,250.0,pcs,15.71,3927.5,0,0,3927.5,196.38,4123.88,True,3927.5,0.0,False,True,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,ChocoCraft Ingredients,PO-20260110-OUT001-0010,,,2026-01-10,2026-01-11,2026-01-12,Closed,ING013,Brownie Base,,Dessert Inputs,Raw Material,,250.0,0.0,250.0,pcs,33.68,8420.0,0,0,8420.0,1515.6,9935.6,False,0.0,8420.0,False,False,2026-01-12,250.0,8420.0,9935.6,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260110-OUT001-0010,,,2026-01-10,2026-01-11,2026-01-12,Closed,ING014,Cake Base,,Dessert Inputs,Raw Material,,115.0,0.0,115.0,pcs,46.41,5337.15,0,0,5337.15,960.69,6297.84,False,0.0,5337.15,False,False,2026-01-12,115.0,5337.15,6297.84,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260110-OUT001-0010,,,2026-01-10,2026-01-13,2026-01-14,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,105.0,0.0,105.0,pcs,69.42,7289.1,0,0,7289.1,1312.04,8601.14,False,0.0,7289.1,False,False,2026-01-14,105.0,7289.1,8601.14,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260110-OUT001-0010,,,2026-01-10,2026-01-11,2026-01-12,Closed,ING031,Tomato,,Produce,Raw Material,,62.15,0.0,62.15,kg,55.22,3431.92,0,0,3431.92,171.6,3603.52,False,0.0,3431.92,False,False,2026-01-12,62.15,3431.92,3603.52,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260110-OUT001-0010,,,2026-01-10,2026-01-11,2026-01-10,Closed,ING037,Hot Cup,,Packaging,Consumable,,880.0,0.0,880.0,pcs,2.96,2604.8,0,0,2604.8,468.86,3073.66,False,0.0,2604.8,False,False,2026-01-10,880.0,2604.8,3073.66,0.0,0.0,False,True,True,True,True,-1.0
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260110-OUT001-0010,,,2026-01-10,2026-01-13,2026-01-12,Closed,ING042,Sandwich Box,,Packaging,Consumable,,445.0,0.0,445.0,pcs,6.73,2994.85,0,0,2994.85,539.07,3533.92,False,0.0,2994.85,False,False,2026-01-12,445.0,2994.85,3533.92,0.0,0.0,False,True,True,True,True,-1.0
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260110-OUT002-0011,,,2026-01-10,2026-01-11,2026-01-11,Closed,ING011,Tortilla,,Bakery,Raw Material,,310.0,0.0,310.0,pcs,15.56,4823.6,0,0,4823.6,241.18,5064.78,False,0.0,4823.6,False,False,2026-01-11,310.0,4823.6,5064.78,0.0,0.0,False,True,True,True,True,0.0
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260110-OUT002-0011,,,2026-01-10,2026-01-11,2026-01-10,Closed,ING012,Croissant Base,,Bakery,Raw Material,,250.0,0.0,250.0,pcs,44.52,11130.0,0,0,11130.0,556.5,11686.5,False,0.0,11130.0,False,False,2026-01-10,250.0,11130.0,11686.5,0.0,0.0,False,True,True,True,True,-1.0
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,Metro Wholesale Delhi,PO-20260110-OUT002-0011,,,2026-01-10,2026-01-11,2026-01-12,Closed,ING022,Ice,,Beverage Inputs,Raw Material,,499.49,0.0,499.49,kg,11.88,5933.94,0,0,5933.94,296.7,6230.64,False,0.0,5933.94,False,False,2026-01-12,499.49,5933.94,6230.64,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,FrozenBerry Traders,PO-20260110-OUT002-0011,,,2026-01-10,2026-01-12,2026-01-13,Closed,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,30.56,0.0,30.56,kg,407.7,12459.31,0,0,12459.31,2242.68,14701.99,False,0.0,12459.31,False,False,2026-01-13,30.56,12459.31,14701.99,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,SpiceRoot Foods,PO-20260110-OUT002-0011,,,2026-01-10,2026-01-13,,Pending,ING034,Salsa,,Syrups & Sauces,Raw Material,,0.0,25.56,25.56,kg,195.36,4993.4,0,0,4993.4,898.81,5892.21,True,4993.4,0.0,False,True,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260110-OUT002-0011,,,2026-01-10,2026-01-13,2026-01-12,Closed,ING036,Cold Cup,,Packaging,Consumable,,1460.0,0.0,1460.0,pcs,3.3,4818.0,0,0,4818.0,867.24,5685.24,False,0.0,4818.0,False,False,2026-01-12,1460.0,4818.0,5628.39,0.0,0.0,False,True,True,True,True,-1.0
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260110-OUT003-0012,,,2026-01-10,2026-01-13,2026-01-13,Closed,ING006,Cheese,,Dairy,Raw Material,,18.57,0.0,18.57,kg,469.42,8717.13,0,0,8717.13,435.86,9152.99,False,0.0,8717.13,False,False,2026-01-13,18.57,8717.13,9061.46,0.0,0.0,False,True,True,True,True,0.0
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260110-OUT003-0012,,,2026-01-10,2026-01-11,2026-01-12,Closed,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,40.1,0.0,40.1,litre,231.76,9293.58,0,0,9293.58,1672.84,10966.42,False,0.0,9293.58,False,False,2026-01-12,40.1,9293.58,10966.42,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,Metro Wholesale Delhi,PO-20260110-OUT003-0012,,,2026-01-10,2026-01-11,2026-01-11,Closed,ING022,Ice,,Beverage Inputs,Raw Material,,349.44,0.0,349.44,kg,12.48,4361.01,0,0,4361.01,218.05,4579.06,False,0.0,4361.01,False,False,2026-01-11,349.44,4361.01,4579.06,0.0,0.0,False,True,True,True,True,0.0
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260110-OUT003-0012,,,2026-01-10,2026-01-11,,Cancelled,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,0.0,0.0,17.15,litre,376.43,6455.77,0,0,6455.77,1162.04,7617.81,False,0.0,0.0,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260110-OUT003-0012,,,2026-01-10,2026-01-13,2026-01-14,Closed,ING028,Lettuce,,Produce,Raw Material,,17.17,0.0,17.17,kg,91.77,1575.69,0,0,1575.69,78.78,1654.47,False,0.0,1575.69,False,False,2026-01-14,17.17,1575.69,1654.47,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260110-OUT003-0012,,,2026-01-10,2026-01-12,2026-01-11,Closed,ING039,Straw,,Packaging,Consumable,,955.0,0.0,955.0,pcs,0.56,534.8,0,0,534.8,96.26,631.06,False,0.0,534.8,False,False,2026-01-11,955.0,534.8,631.06,0.0,0.0,False,True,True,True,True,-1.0
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260110-OUT003-0012,,,2026-01-10,2026-01-12,2026-01-11,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,675.0,0.0,675.0,pcs,5.62,3793.5,0,0,3793.5,682.83,4476.33,False,0.0,3793.5,False,False,2026-01-11,675.0,3793.5,4476.33,0.0,0.0,False,True,True,True,True,-1.0
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260113-OUT001-0013,,,2026-01-13,2026-01-14,2026-01-15,Closed,ING009,Bread,,Bakery,Raw Material,,480.0,0.0,480.0,pcs,12.04,5779.2,0,0,5779.2,288.96,6068.16,False,0.0,5779.2,False,False,2026-01-15,480.0,5779.2,6068.16,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260113-OUT001-0013,,,2026-01-13,2026-01-16,2026-01-17,Closed,ING011,Tortilla,,Bakery,Raw Material,,265.0,0.0,265.0,pcs,15.44,4091.6,0,0,4091.6,204.58,4296.18,False,0.0,4091.6,False,False,2026-01-17,265.0,4091.6,4296.18,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260113-OUT001-0013,,,2026-01-13,2026-01-14,2026-01-16,Closed,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,37.59,0.0,37.59,litre,245.76,9238.12,0,0,9238.12,1662.86,10900.98,False,0.0,9238.12,False,False,2026-01-16,37.59,9238.12,10900.98,0.0,0.0,False,True,False,True,False,2.0
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260113-OUT001-0013,,,2026-01-13,2026-01-16,2026-01-19,Closed,ING029,Onion,,Produce,Raw Material,,80.47,0.0,80.47,kg,41.37,3329.04,0,0,3329.04,166.45,3495.49,False,0.0,3329.04,False,False,2026-01-19,80.47,3329.04,3495.49,0.0,0.0,False,True,False,True,False,3.0
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260113-OUT001-0013,,,2026-01-13,2026-01-14,2026-01-16,Partially Received,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,15.43,12.23,27.66,kg,341.63,9449.49,0,0,9449.49,1700.91,11150.4,True,4178.13,5271.35,False,True,2026-01-16,15.43,5271.35,6220.19,0.0,0.0,False,False,False,False,False,2.0
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260113-OUT001-0013,,,2026-01-13,2026-01-16,2026-01-17,Closed,ING034,Salsa,,Syrups & Sauces,Raw Material,,18.14,0.0,18.14,kg,187.86,3407.78,0,0,3407.78,613.4,4021.18,False,0.0,3407.78,False,False,2026-01-17,18.14,3407.78,4021.18,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260113-OUT001-0013,,,2026-01-13,2026-01-14,,Pending,ING036,Cold Cup,,Packaging,Consumable,,0.0,1320.0,1320.0,pcs,3.26,4303.2,0,0,4303.2,774.58,5077.78,True,4303.2,0.0,False,True,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260113-OUT001-0013,,,2026-01-13,2026-01-16,2026-01-15,Closed,ING037,Hot Cup,,Packaging,Consumable,,1475.0,0.0,1475.0,pcs,2.94,4336.5,0,0,4336.5,780.57,5117.07,False,0.0,4336.5,False,False,2026-01-15,1475.0,4336.5,5117.07,0.0,0.0,False,True,True,True,True,-1.0
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260113-OUT002-0014,,,2026-01-13,2026-01-14,2026-01-16,Closed,ING007,Chicken,,Protein,Raw Material,,59.15,0.0,59.15,kg,325.47,19251.55,0,0,19251.55,962.58,20214.13,False,0.0,19251.55,False,False,2026-01-16,59.15,19251.55,20214.13,0.0,0.0,False,True,False,True,False,2.0
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260113-OUT002-0014,,,2026-01-13,2026-01-14,2026-01-15,Closed,ING010,Bagel,,Bakery,Raw Material,,220.0,0.0,220.0,pcs,27.26,5997.2,0,0,5997.2,299.86,6297.06,False,0.0,5997.2,False,False,2026-01-15,220.0,5997.2,6297.06,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260113-OUT002-0014,,,2026-01-13,2026-01-15,2026-01-16,Closed,ING012,Croissant Base,,Bakery,Raw Material,,165.0,0.0,165.0,pcs,41.75,6888.75,0,0,6888.75,344.44,7233.19,False,0.0,6888.75,False,False,2026-01-16,165.0,6888.75,7233.19,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260113-OUT002-0014,,,2026-01-13,2026-01-15,2026-01-15,Closed,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,18.94,0.0,18.94,litre,405.03,7671.27,0,0,7671.27,1380.83,9052.1,False,0.0,7671.27,False,False,2026-01-15,18.94,7671.27,9052.1,0.0,0.0,False,True,True,True,True,0.0
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,SpiceRoot Foods,PO-20260113-OUT002-0014,,,2026-01-13,2026-01-16,2026-01-18,Partially Received,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,,17.35,14.23,31.58,kg,295.61,9335.36,0,0,9335.36,1680.36,11015.72,True,4206.53,5128.83,False,True,2026-01-18,17.35,5128.83,6052.02,0.0,0.0,False,False,False,False,False,2.0
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,ChocoCraft Ingredients,PO-20260113-OUT003-0015,,,2026-01-13,2026-01-14,2026-01-13,Partially Received,ING013,Brownie Base,,Dessert Inputs,Raw Material,,108.7,41.3,150.0,pcs,33.38,5007.0,0,0,5007.0,901.26,5908.26,True,1378.59,3628.41,False,True,2026-01-13,108.7,3628.41,4238.71,0.0,0.0,False,False,True,False,False,-1.0
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260113-OUT003-0015,,,2026-01-13,2026-01-14,2026-01-16,Closed,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,36.62,0.0,36.62,litre,91.16,3338.28,0,0,3338.28,600.89,3939.17,False,0.0,3338.28,False,False,2026-01-16,36.62,3338.28,3939.17,0.0,0.0,False,True,False,True,False,2.0
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260113-OUT003-0015,,,2026-01-13,2026-01-15,2026-01-16,Closed,ING026,Banana,,Produce,Raw Material,,48.6,0.0,48.6,kg,73.22,3558.49,0,0,3558.49,177.92,3736.41,False,0.0,3558.49,False,False,2026-01-16,48.6,3558.49,3736.41,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260113-OUT003-0015,,,2026-01-13,2026-01-15,2026-01-16,Closed,ING029,Onion,,Produce,Raw Material,,79.47,0.0,79.47,kg,42.33,3363.97,0,0,3363.97,168.2,3532.17,False,0.0,3363.97,False,False,2026-01-16,79.47,3363.97,3532.17,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260113-OUT003-0015,,,2026-01-13,2026-01-15,2026-01-16,Partially Received,ING031,Tomato,,Produce,Raw Material,,34.26,20.1,54.36,kg,52.13,2833.79,0,0,2833.79,141.69,2975.48,True,1047.81,1785.97,False,True,2026-01-16,34.26,1785.97,1875.27,0.0,0.0,False,False,False,False,False,1.0
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260113-OUT003-0015,,,2026-01-13,2026-01-14,2026-01-15,Closed,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,14.65,0.0,14.65,kg,344.09,5040.92,0,0,5040.92,907.36,5948.28,False,0.0,5040.92,False,False,2026-01-15,14.65,5040.92,5948.29,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,NorthStar Poultry,PO-20260116-OUT001-0016,,,2026-01-16,2026-01-17,2026-01-18,Closed,ING007,Chicken,,Protein,Raw Material,,57.07,0.0,57.07,kg,322.18,18386.81,0,0,18386.81,919.34,19306.15,False,0.0,18386.81,False,False,2026-01-18,57.07,18386.81,19306.15,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260116-OUT001-0016,,,2026-01-16,2026-01-17,2026-01-17,Closed,ING011,Tortilla,,Bakery,Raw Material,,210.0,0.0,210.0,pcs,14.99,3147.9,0,0,3147.9,157.4,3305.3,False,0.0,3147.9,False,False,2026-01-17,210.0,3147.9,3305.3,0.0,0.0,False,True,True,True,True,0.0
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,ChocoCraft Ingredients,PO-20260116-OUT001-0016,,,2026-01-16,2026-01-17,2026-01-18,Closed,ING013,Brownie Base,,Dessert Inputs,Raw Material,,245.0,0.0,245.0,pcs,33.53,8214.85,0,0,8214.85,1478.67,9693.52,False,0.0,8214.85,False,False,2026-01-18,245.0,8214.85,9693.52,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260116-OUT001-0016,,,2026-01-16,2026-01-19,2026-01-19,Closed,ING014,Cake Base,,Dessert Inputs,Raw Material,,175.0,0.0,175.0,pcs,46.1,8067.5,0,0,8067.5,1452.15,9519.65,False,0.0,8067.5,False,False,2026-01-19,175.0,8067.5,9519.65,0.0,0.0,False,True,True,True,True,0.0
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260116-OUT001-0016,,,2026-01-16,2026-01-17,2026-01-18,Partially Received,ING030,Capsicum,,Produce,Raw Material,,31.71,8.9,40.61,kg,85.17,3458.75,0,0,3458.75,172.94,3631.69,True,758.01,2700.74,False,True,2026-01-18,31.71,2700.74,2835.78,0.0,0.0,False,False,False,False,False,1.0
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260116-OUT001-0016,,,2026-01-16,2026-01-18,2026-01-19,Partially Received,ING031,Tomato,,Produce,Raw Material,,37.63,18.48,56.11,kg,54.56,3061.36,0,0,3061.36,153.07,3214.43,True,1008.27,2053.09,False,True,2026-01-19,37.63,2053.09,2155.74,0.0,0.0,False,False,False,False,False,1.0
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260116-OUT002-0017,,,2026-01-16,2026-01-19,,Cancelled,ING005,Paneer,,Dairy,Raw Material,,0.0,0.0,44.8,kg,347.41,15563.97,0,0,15563.97,778.2,16342.17,False,0.0,0.0,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260116-OUT002-0017,,,2026-01-16,2026-01-18,2026-01-17,Closed,ING009,Bread,,Bakery,Raw Material,,450.0,0.0,450.0,pcs,11.56,5202.0,0,0,5202.0,260.1,5462.1,False,0.0,5202.0,False,False,2026-01-17,450.0,5202.0,5462.1,0.0,0.0,False,True,True,True,True,-1.0
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260116-OUT002-0017,,,2026-01-16,2026-01-19,2026-01-19,Closed,ING012,Croissant Base,,Bakery,Raw Material,,185.0,0.0,185.0,pcs,40.45,7483.25,0,0,7483.25,374.16,7857.41,False,0.0,7483.25,False,False,2026-01-19,185.0,7483.25,7857.41,0.0,0.0,False,True,True,True,True,0.0
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,TeaLeaf Traders NCR,PO-20260116-OUT002-0017,,,2026-01-16,2026-01-19,2026-01-19,Closed,ING021,Matcha Powder,,Tea Inputs,Raw Material,,7.94,0.0,7.94,kg,2088.93,16586.1,0,0,16586.1,2985.5,19571.6,False,0.0,16586.1,False,False,2026-01-19,7.94,16586.1,19571.6,0.0,0.0,False,True,True,True,True,0.0
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260116-OUT002-0017,,,2026-01-16,2026-01-19,2026-01-20,Closed,ING036,Cold Cup,,Packaging,Consumable,,1605.0,0.0,1605.0,pcs,3.32,5328.6,0,0,5328.6,959.15,6287.75,False,0.0,5328.6,False,False,2026-01-20,1605.0,5328.6,6224.87,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260116-OUT002-0017,,,2026-01-16,2026-01-17,,Pending,ING041,Dessert Box,,Packaging,Consumable,,0.0,605.0,605.0,pcs,5.19,3139.95,0,0,3139.95,565.19,3705.14,True,3139.95,0.0,False,True,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260116-OUT002-0017,,,2026-01-16,2026-01-18,2026-01-18,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,530.0,0.0,530.0,pcs,5.92,3137.6,0,0,3137.6,564.77,3702.37,False,0.0,3137.6,False,False,2026-01-18,530.0,3137.6,3702.37,0.0,0.0,False,True,True,True,True,0.0
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260116-OUT003-0018,,,2026-01-16,2026-01-18,2026-01-18,Closed,ING004,Cream,,Dairy,Raw Material,,32.84,0.0,32.84,litre,221.03,7258.63,0,0,7258.63,362.93,7621.56,False,0.0,7258.63,False,False,2026-01-18,32.84,7258.63,7621.56,0.0,0.0,False,True,True,True,True,0.0
