source_period_code,as_of_date,outlet_code,outlet_name,region,city,market_area,latitude,longitude,store_name,batch_allocation_id,batch_number,receipt_date,grn_number,po_number,vendor_name,receipt_source_status,item_code,item_name,category_name,unit,received_qty,batch_remaining_qty,item_closing_qty,available_qty,average_unit_cost,shelf_life_days_assumption,estimated_fifo_tranche_qty,daily_theoretical_demand,expected_consumption_before_expiry,estimated_expiry_date,days_to_expiry,qty_at_risk,expiry_risk_value,risk_status,is_estimated,estimation_method,source_evidence,production_use_status
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,SYN-EXP-month_03-OUT001-ING023,SYN-EXP-month_03-OUT001-ING023,2026-03-29,,,,synthetic_near_expiry_opening_tranche,ING023,Lemon,Produce,kg,63.2802,8.2264,63.2802,63.2802,116.6,5,8.2264,0.125,0.3749,2026-04-03,3,7.8515,915.48,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,SYN-EXP-month_03-OUT001-ING024,SYN-EXP-month_03-OUT001-ING024,2026-03-07,,,,synthetic_near_expiry_opening_tranche,ING024,Hibiscus Concentrate,Beverage Inputs,litre,53.6542,9.6578,53.6542,53.6542,397.8,30,9.6578,0.0413,0.2481,2026-04-06,6,9.4097,3743.18,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,SYN-EXP-month_03-OUT001-ING025,SYN-EXP-month_03-OUT001-ING025,2026-03-24,,,,synthetic_near_expiry_opening_tranche,ING025,Mixed Berry Pulp,Fruit Inputs,kg,31.7381,3.8086,31.7381,31.7381,419.14,10,3.8086,0.1107,0.3321,2026-04-03,3,3.4764,1457.1,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,BATCH-2603-ING026-65|GRN-OUT001-260330-00551,BATCH-2603-ING026-65,2026-03-30,GRN-OUT001-260330-00551,PO-20260328-OUT001-0091,GreenLeaf Produce Delhi,synthetic_internal_receipt_lineage,ING026,Banana,Produce,kg,70.89,33.2445,184.6914,184.6914,77.88,5,33.2445,0.1385,0.5541,2026-04-04,4,32.6904,2545.93,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,BATCH-2603-ING027-45|GRN-OUT001-260329-00531,BATCH-2603-ING027-45,2026-03-29,GRN-OUT001-260329-00531,PO-20260325-OUT001-0088,FreshDairy Foods NCR,synthetic_internal_receipt_lineage,ING027,Butter,Dairy,kg,16.38,16.38,220.8123,220.8123,559.49,7,16.38,0.1142,0.571,2026-04-05,5,15.809,8844.98,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,SYN-EXP-month_03-OUT001-ING028,SYN-EXP-month_03-OUT001-ING028,2026-03-30,,,,synthetic_near_expiry_opening_tranche,ING028,Lettuce,Produce,kg,38.0154,6.0825,38.0154,38.0154,100.23,5,6.0825,0.12,0.48,2026-04-04,4,5.6025,561.54,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,BATCH-2603-ING029-66|GRN-OUT001-260331-00552,BATCH-2603-ING029-66,2026-03-31,GRN-OUT001-260331-00552,PO-20260328-OUT001-0091,GreenLeaf Produce Delhi,synthetic_internal_receipt_lineage,ING029,Onion,Produce,kg,76.16,52.4823,437.3523,437.3523,46.89,5,52.4823,0.0194,0.0968,2026-04-05,5,52.3855,2456.36,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,SYN-EXP-month_03-OUT001-ING030,SYN-EXP-month_03-OUT001-ING030,2026-03-30,,,,synthetic_near_expiry_opening_tranche,ING030,Capsicum,Produce,kg,103.8914,15.5837,103.8914,103.8914,89.04,5,15.5837,0.0242,0.0968,2026-04-04,4,15.4869,1378.95,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT001,ABNAH Cafe Connaught Place,North,Delhi,Connaught Place,28.6315,77.2167,Main Store,SYN-EXP-month_03-OUT001-ING031,SYN-EXP-month_03-OUT001-ING031,2026-03-31,,,,synthetic_near_expiry_opening_tranche,ING031,Tomato,Produce,kg,327.2994,62.1869,327.2994,327.2994,57.24,5,62.1869,0.1429,0.7145,2026-04-05,5,61.4724,3518.68,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,North,Delhi,Hauz Khas,28.5494,77.2001,Main Store,SYN-EXP-month_03-OUT002-ING003,SYN-EXP-month_03-OUT002-ING003,2026-03-22,,,,synthetic_near_expiry_opening_tranche,ING003,Oat Milk,Dairy Alternative,litre,33.6401,5.7188,33.6401,33.6401,188.7,12,5.7188,0.3536,1.0608,2026-04-03,3,4.658,878.96,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,North,Delhi,Hauz Khas,28.5494,77.2001,Main Store,SYN-EXP-month_03-OUT002-ING004,SYN-EXP-month_03-OUT002-ING004,2026-03-27,,,,synthetic_near_expiry_opening_tranche,ING004,Cream,Dairy,litre,191.924,30.7078,191.924,191.924,216.65,7,30.7078,0.2626,0.7879,2026-04-03,3,29.9199,6482.15,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,North,Delhi,Hauz Khas,28.5494,77.2001,Main Store,BATCH-2603-ING005-48|GRN-OUT002-260330-00534,BATCH-2603-ING005-48,2026-03-30,GRN-OUT002-260330-00534,PO-20260325-OUT002-0089,FreshDairy Foods NCR,synthetic_internal_receipt_lineage,ING005,Paneer,Dairy,kg,29.23,29.23,308.9591,308.9591,394.98,7,29.23,0.251,1.5058,2026-04-06,6,27.7242,10950.5,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,North,Delhi,Hauz Khas,28.5494,77.2001,Main Store,SYN-EXP-month_03-OUT002-ING006,SYN-EXP-month_03-OUT002-ING006,2026-03-30,,,,synthetic_near_expiry_opening_tranche,ING006,Cheese,Dairy,kg,81.5611,14.681,81.5611,81.5611,497.73,7,14.681,0.2074,1.2445,2026-04-06,6,13.4365,6687.75,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,North,Delhi,Hauz Khas,28.5494,77.2001,Main Store,SYN-EXP-month_03-OUT002-ING007,SYN-EXP-month_03-OUT002-ING007,2026-03-31,,,,synthetic_near_expiry_opening_tranche,ING007,Chicken,Protein,kg,245.9981,36.8997,245.9981,245.9981,348.94,5,36.8997,0.3597,1.7984,2026-04-05,5,35.1013,12248.25,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,North,Delhi,Hauz Khas,28.5494,77.2001,Main Store,BATCH-2603-ING008-49|GRN-OUT002-260326-00535,BATCH-2603-ING008-49,2026-03-26,GRN-OUT002-260326-00535,PO-20260325-OUT002-0089,NorthStar Poultry,synthetic_internal_receipt_lineage,ING008,Egg,Protein,pcs,269.65,269.65,2235.026,2235.026,7.1,5,269.65,0.9677,0.0,2026-03-31,0,269.65,1914.51,EXPIRES_TODAY,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,North,Delhi,Hauz Khas,28.5494,77.2001,Main Store,SYN-EXP-month_03-OUT002-ING009,SYN-EXP-month_03-OUT002-ING009,2026-03-28,,,,synthetic_near_expiry_opening_tranche,ING009,Bread,Bakery,pcs,2228.9567,289.7644,2228.9567,2228.9567,11.94,4,289.7644,6.871,6.871,2026-04-01,1,282.8934,3377.75,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,North,Delhi,Hauz Khas,28.5494,77.2001,Main Store,SYN-EXP-month_03-OUT002-ING010,SYN-EXP-month_03-OUT002-ING010,2026-03-28,,,,synthetic_near_expiry_opening_tranche,ING010,Bagel,Bakery,pcs,957.912,172.4242,957.912,957.912,29.05,4,172.4242,1.1935,1.1935,2026-04-01,1,171.2306,4974.25,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,North,Delhi,Hauz Khas,28.5494,77.2001,Main Store,SYN-EXP-month_03-OUT002-ING011,SYN-EXP-month_03-OUT002-ING011,2026-03-29,,,,synthetic_near_expiry_opening_tranche,ING011,Tortilla,Bakery,pcs,1795.034,269.2551,1795.034,1795.034,15.37,4,269.2551,2.129,4.2581,2026-04-02,2,264.997,4073.0,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,North,Delhi,Hauz Khas,28.5494,77.2001,Main Store,SYN-EXP-month_03-OUT002-ING012,SYN-EXP-month_03-OUT002-ING012,2026-03-30,,,,synthetic_near_expiry_opening_tranche,ING012,Croissant Base,Bakery,pcs,701.2197,98.1708,701.2197,701.2197,45.16,4,98.1708,4.0645,12.1935,2026-04-03,3,85.9772,3882.73,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,North,Delhi,Hauz Khas,28.5494,77.2001,Main Store,SYN-EXP-month_03-OUT002-ING013,SYN-EXP-month_03-OUT002-ING013,2026-03-23,,,,synthetic_near_expiry_opening_tranche,ING013,Brownie Base,Dessert Inputs,pcs,633.863,82.4022,633.863,633.863,33.96,10,82.4022,0.6452,1.2903,2026-04-02,2,81.1119,2754.56,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,North,Delhi,Hauz Khas,28.5494,77.2001,Main Store,SYN-EXP-month_03-OUT002-ING015,SYN-EXP-month_03-OUT002-ING015,2026-03-23,,,,synthetic_near_expiry_opening_tranche,ING015,Cheesecake Base,Dessert Inputs,pcs,568.619,102.3514,568.619,568.619,76.45,10,102.3514,0.6452,1.2903,2026-04-02,2,101.0611,7726.12,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,North,Delhi,Hauz Khas,28.5494,77.2001,Main Store,BATCH-2603-ING022-40|GRN-OUT002-260307-00429,BATCH-2603-ING022-40,2026-03-07,GRN-OUT002-260307-00429,PO-20260307-OUT002-0071,Metro Wholesale Delhi,synthetic_internal_receipt_lineage,ING022,Ice,Beverage Inputs,kg,278.71,179.9219,1285.1561,1285.1561,11.78,30,179.9219,3.7928,22.7566,2026-04-06,6,157.1652,1851.41,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,North,Delhi,Hauz Khas,28.5494,77.2001,Main Store,SYN-EXP-month_03-OUT002-ING023,SYN-EXP-month_03-OUT002-ING023,2026-03-28,,,,synthetic_near_expiry_opening_tranche,ING023,Lemon,Produce,kg,62.4585,9.9934,62.4585,62.4585,116.6,5,9.9934,0.1587,0.3173,2026-04-02,2,9.676,1128.22,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,North,Delhi,Hauz Khas,28.5494,77.2001,Main Store,BATCH-2602-ING024-48|GRN-OUT002-260227-00340,BATCH-2602-ING024-48,2026-02-27,GRN-OUT002-260227-00340,PO-20260222-OUT002-0056,SweetBase Foods,synthetic_internal_receipt_lineage,ING024,Hibiscus Concentrate,Beverage Inputs,litre,15.97,15.97,85.3096,85.3096,379.42,30,15.97,0.1067,0.0,2026-03-29,-2,15.97,6059.34,EXPIRED,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,North,Delhi,Hauz Khas,28.5494,77.2001,Main Store,BATCH-2603-ING025-03|GRN-OUT002-260319-00489,BATCH-2603-ING025-03,2026-03-19,GRN-OUT002-260319-00489,PO-20260316-OUT002-0080,FrozenBerry Traders,synthetic_internal_receipt_lineage,ING025,Mixed Berry Pulp,Fruit Inputs,kg,22.29,22.29,258.9617,258.9617,427.54,10,22.29,0.0988,0.0,2026-03-29,-2,22.29,9529.87,EXPIRED,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,North,Delhi,Hauz Khas,28.5494,77.2001,Main Store,BATCH-2603-ING026-92|GRN-OUT002-260331-00578,BATCH-2603-ING026-92,2026-03-31,GRN-OUT002-260331-00578,PO-20260331-OUT002-0095,GreenLeaf Produce Delhi,synthetic_internal_receipt_lineage,ING026,Banana,Produce,kg,52.29,40.7536,313.4895,313.4895,73.98,5,40.7536,0.1237,0.6187,2026-04-05,5,40.1349,2969.18,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,North,Delhi,Hauz Khas,28.5494,77.2001,Main Store,SYN-EXP-month_03-OUT002-ING027,SYN-EXP-month_03-OUT002-ING027,2026-03-29,,,,synthetic_near_expiry_opening_tranche,ING027,Butter,Dairy,kg,42.3287,6.3493,42.3287,42.3287,543.4,7,6.3493,0.1042,0.521,2026-04-05,5,5.8283,3167.1,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,North,Delhi,Hauz Khas,28.5494,77.2001,Main Store,SYN-EXP-month_03-OUT002-ING028,SYN-EXP-month_03-OUT002-ING028,2026-03-27,,,,synthetic_near_expiry_opening_tranche,ING028,Lettuce,Produce,kg,38.3178,5.7477,38.3178,38.3178,100.7,5,5.7477,0.1016,0.1016,2026-04-01,1,5.6461,568.56,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,North,Delhi,Hauz Khas,28.5494,77.2001,Main Store,SYN-EXP-month_03-OUT002-ING029,SYN-EXP-month_03-OUT002-ING029,2026-03-30,,,,synthetic_near_expiry_opening_tranche,ING029,Onion,Produce,kg,41.1584,4.939,41.1584,41.1584,0.0,5,4.939,0.0426,0.1703,2026-04-04,4,4.7687,0.0,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,North,Delhi,Hauz Khas,28.5494,77.2001,Main Store,SYN-EXP-month_03-OUT002-ING030,SYN-EXP-month_03-OUT002-ING030,2026-03-28,,,,synthetic_near_expiry_opening_tranche,ING030,Capsicum,Produce,kg,239.4156,45.489,239.4156,239.4156,0.0,5,45.489,0.0532,0.1065,2026-04-02,2,45.3825,0.0,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT002,ABNAH Cafe Hauz Khas,North,Delhi,Hauz Khas,28.5494,77.2001,Main Store,SYN-EXP-month_03-OUT002-ING031,SYN-EXP-month_03-OUT002-ING031,2026-03-27,,,,synthetic_near_expiry_opening_tranche,ING031,Tomato,Produce,kg,36.8572,6.6343,36.8572,36.8572,0.0,5,6.6343,0.0719,0.0719,2026-04-01,1,6.5624,0.0,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_03-OUT003-ING003,SYN-EXP-month_03-OUT003-ING003,2026-03-24,,,,synthetic_near_expiry_opening_tranche,ING003,Oat Milk,Dairy Alternative,litre,98.3807,19.6761,98.3807,98.3807,185.54,12,19.6761,0.7998,3.9992,2026-04-05,5,15.6769,2908.69,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,BATCH-2603-ING005-23|GRN-OUT003-260324-00509,BATCH-2603-ING005-23,2026-03-24,GRN-OUT003-260324-00509,PO-20260319-OUT003-0084,FreshDairy Foods NCR,synthetic_internal_receipt_lineage,ING005,Paneer,Dairy,kg,21.86,21.86,285.001,285.001,379.28,7,21.86,0.25,0.0,2026-03-31,0,21.86,8291.06,EXPIRES_TODAY,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,BATCH-2603-ING006-24|GRN-OUT003-260322-00510,BATCH-2603-ING006-24,2026-03-22,GRN-OUT003-260322-00510,PO-20260319-OUT003-0084,FreshDairy Foods NCR,synthetic_internal_receipt_lineage,ING006,Cheese,Dairy,kg,20.67,20.67,232.168,232.168,495.64,7,20.67,0.2392,0.0,2026-03-29,-2,20.67,10244.88,EXPIRED,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,BATCH-2603-ING007-78|GRN-OUT003-260331-00564,BATCH-2603-ING007-78,2026-03-31,GRN-OUT003-260331-00564,PO-20260328-OUT003-0093,NorthStar Poultry,synthetic_internal_receipt_lineage,ING007,Chicken,Protein,kg,22.15,22.15,176.7095,176.7095,352.76,5,22.15,0.3877,1.9387,2026-04-05,5,20.2113,7129.74,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_03-OUT003-ING008,SYN-EXP-month_03-OUT003-ING008,2026-03-28,,,,synthetic_near_expiry_opening_tranche,ING008,Egg,Protein,pcs,1251.0,150.12,1251.0,1251.0,7.24,5,150.12,1.3548,2.7097,2026-04-02,2,147.4103,1067.25,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,BATCH-2603-ING009-00|GRN-OUT003-260331-00583,BATCH-2603-ING009-00,2026-03-31,GRN-OUT003-260331-00583,PO-20260331-OUT003-0096,Delhi Bakery Supply Co,synthetic_internal_receipt_lineage,ING009,Bread,Bakery,pcs,202.98,202.98,1828.4229,1828.4229,12.52,4,202.98,9.3226,37.2903,2026-04-04,4,165.6897,2074.44,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_03-OUT003-ING010,SYN-EXP-month_03-OUT003-ING010,2026-03-29,,,,synthetic_near_expiry_opening_tranche,ING010,Bagel,Bakery,pcs,400.879,60.1319,400.879,400.879,28.7,4,60.1319,0.7419,1.4839,2026-04-02,2,58.648,1683.2,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_03-OUT003-ING011,SYN-EXP-month_03-OUT003-ING011,2026-03-29,,,,synthetic_near_expiry_opening_tranche,ING011,Tortilla,Bakery,pcs,998.985,139.8579,998.985,998.985,14.9,4,139.8579,1.2581,2.5161,2026-04-02,2,137.3418,2046.39,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
