source_period_code,source_outlet_code,source_outlet_name,source_period_start,source_period_end,deployment_name,store_kitchen_name,user_name,vendor_name,entry_date,transaction_number,invoice_number,batch_number,pr_number,po_number,invoice_date,item_code,item_name,item_brand,category_name,super_category_name,comment,entry_qty,unit,mrp,unit_price,charges_name,base_amt,discount_amt,gst_igst_rate,gst_igst_value,cess_rate,cess_value,other_tax_rate,other_tax_value,total_tax_amt,item_charges_amt,total_amt,source
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,ops.hk,SweetBase Foods,2026-01-12,GRN-OUT003-260112-00066,INV-2601-00066,,,PO-20260110-OUT003-0012,2026-01-12,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,40.1,litre,0,231.76,,9293.58,0.0,18.0,1672.84,,,,,1672.84,0,10966.42,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,ops.saket,Metro Wholesale Delhi,2026-01-11,GRN-OUT003-260111-00067,INV-2601-00067,,,PO-20260110-OUT003-0012,2026-01-11,ING022,Ice,,Beverage Inputs,Raw Material,,349.44,kg,0,12.48,,4361.01,0.0,5.0,218.05,,,,,218.05,0,4579.06,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-01-14,GRN-OUT003-260114-00068,INV-2601-00068,,,PO-20260110-OUT003-0012,2026-01-14,ING028,Lettuce,,Produce,Raw Material,,17.17,kg,0,91.77,,1575.69,0.0,5.0,78.78,,,,,78.78,0,1654.47,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,inventory.lead,PackPro Disposables,2026-01-11,GRN-OUT003-260111-00069,INV-2601-00069,,,PO-20260110-OUT003-0012,2026-01-11,ING039,Straw,,Packaging,Consumable,,955.0,pcs,0,0.56,,534.8,0.0,18.0,96.26,,,,,96.26,0,631.06,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,ops.hk,PackPro Disposables,2026-01-11,GRN-OUT003-260111-00070,INV-2601-00070,,,PO-20260110-OUT003-0012,2026-01-11,ING043,Wrap Packaging,,Packaging,Consumable,,675.0,pcs,0,5.62,,3793.5,0.0,18.0,682.83,,,,,682.83,0,4476.33,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,store.manager,Delhi Bakery Supply Co,2026-01-15,GRN-OUT001-260115-00071,INV-2601-00071,,,PO-20260113-OUT001-0013,2026-01-15,ING009,Bread,,Bakery,Raw Material,,480.0,pcs,0,12.04,,5779.2,0.0,5.0,288.96,,,,,288.96,0,6068.16,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,store.manager,Delhi Bakery Supply Co,2026-01-17,GRN-OUT001-260117-00072,INV-2601-00072,,,PO-20260113-OUT001-0013,2026-01-17,ING011,Tortilla,,Bakery,Raw Material,,265.0,pcs,0,15.44,,4091.6,0.0,5.0,204.58,,,,,204.58,0,4296.18,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,ops.saket,SweetBase Foods,2026-01-16,GRN-OUT001-260116-00073,INV-2601-00073,,,PO-20260113-OUT001-0013,2026-01-16,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,37.59,litre,0,245.76,,9238.12,0.0,18.0,1662.86,,,,,1662.86,0,10900.98,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-01-19,GRN-OUT001-260119-00074,INV-2601-00074,,,PO-20260113-OUT001-0013,2026-01-19,ING029,Onion,,Produce,Raw Material,,80.47,kg,0,41.37,,3329.04,0.0,5.0,166.45,,,,,166.45,0,3495.49,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,ops.saket,SpiceRoot Foods,2026-01-16,GRN-OUT001-260116-00075,INV-2601-00075,,,PO-20260113-OUT001-0013,2026-01-16,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,15.43,kg,0,341.63,Freight,5271.35,0.0,18.0,948.84,,,,,948.84,0,6220.19,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,ops.saket,SpiceRoot Foods,2026-01-17,GRN-OUT001-260117-00076,INV-2601-00076,,,PO-20260113-OUT001-0013,2026-01-17,ING034,Salsa,,Syrups & Sauces,Raw Material,,18.14,kg,0,187.86,,3407.78,0.0,18.0,613.4,,,,,613.4,0,4021.18,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,ops.cp,PackPro Disposables,2026-01-15,GRN-OUT001-260115-00077,INV-2601-00077,,,PO-20260113-OUT001-0013,2026-01-15,ING037,Hot Cup,,Packaging,Consumable,,1475.0,pcs,0,2.94,Freight,4336.5,0.0,18.0,780.57,,,,,780.57,0,5117.07,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,ops.hk,NorthStar Poultry,2026-01-16,GRN-OUT002-260116-00078,INV-2601-00078,,,PO-20260113-OUT002-0014,2026-01-16,ING007,Chicken,,Protein,Raw Material,,59.15,kg,0,325.47,,19251.55,0.0,5.0,962.58,,,,,962.58,0,20214.13,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,store.manager,Delhi Bakery Supply Co,2026-01-15,GRN-OUT002-260115-00079,INV-2601-00079,,,PO-20260113-OUT002-0014,2026-01-15,ING010,Bagel,,Bakery,Raw Material,,220.0,pcs,0,27.26,,5997.2,0.0,5.0,299.86,,,,,299.86,0,6297.06,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-01-16,GRN-OUT002-260116-00080,INV-2601-00080,,,PO-20260113-OUT002-0014,2026-01-16,ING012,Croissant Base,,Bakery,Raw Material,,165.0,pcs,0,41.75,,6888.75,0.0,5.0,344.44,,,,,344.44,0,7233.19,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,ops.cp,SweetBase Foods,2026-01-15,GRN-OUT002-260115-00081,INV-2601-00081,,,PO-20260113-OUT002-0014,2026-01-15,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,18.94,litre,0,405.03,,7671.27,0.0,18.0,1380.83,,,,,1380.83,0,9052.1,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,ops.saket,SpiceRoot Foods,2026-01-18,GRN-OUT002-260118-00082,INV-2601-00082,,,PO-20260113-OUT002-0014,2026-01-18,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,,17.35,kg,0,295.61,,5128.83,0.0,18.0,923.19,,,,,923.19,0,6052.02,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,ops.saket,ChocoCraft Ingredients,2026-01-13,GRN-OUT003-260113-00083,INV-2601-00083,,,PO-20260113-OUT003-0015,2026-01-13,ING013,Brownie Base,,Dessert Inputs,Raw Material,,108.7,pcs,0,33.38,,3628.41,36.28,18.0,646.58,,,,,646.58,0,4238.71,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,ops.cp,SweetBase Foods,2026-01-16,GRN-OUT003-260116-00084,INV-2601-00084,,,PO-20260113-OUT003-0015,2026-01-16,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,36.62,litre,0,91.16,,3338.28,0.0,18.0,600.89,,,,,600.89,0,3939.17,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,store.manager,GreenLeaf Produce Delhi,2026-01-16,GRN-OUT003-260116-00085,INV-2601-00085,,,PO-20260113-OUT003-0015,2026-01-16,ING026,Banana,,Produce,Raw Material,,48.6,kg,0,73.22,,3558.49,0.0,5.0,177.92,,,,,177.92,0,3736.41,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,ops.cp,GreenLeaf Produce Delhi,2026-01-16,GRN-OUT003-260116-00086,INV-2601-00086,,,PO-20260113-OUT003-0015,2026-01-16,ING029,Onion,,Produce,Raw Material,,79.47,kg,0,42.33,Freight,3363.97,0.0,5.0,168.2,,,,,168.2,0,3532.17,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,ops.saket,GreenLeaf Produce Delhi,2026-01-16,GRN-OUT003-260116-00087,INV-2601-00087,,,PO-20260113-OUT003-0015,2026-01-16,ING031,Tomato,,Produce,Raw Material,,34.26,kg,0,52.13,,1785.97,0.0,5.0,89.3,,,,,89.3,0,1875.27,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,ops.hk,SpiceRoot Foods,2026-01-15,GRN-OUT003-260115-00088,INV-2601-00088,,,PO-20260113-OUT003-0015,2026-01-15,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,14.65,kg,0,344.09,,5040.92,0.0,18.0,907.37,,,,,907.37,0,5948.29,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,ops.hk,NorthStar Poultry,2026-01-18,GRN-OUT001-260118-00089,INV-2601-00089,,,PO-20260116-OUT001-0016,2026-01-18,ING007,Chicken,,Protein,Raw Material,,57.07,kg,0,322.18,,18386.81,0.0,5.0,919.34,,,,,919.34,0,19306.15,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,ops.saket,Delhi Bakery Supply Co,2026-01-17,GRN-OUT001-260117-00090,INV-2601-00090,,,PO-20260116-OUT001-0016,2026-01-17,ING011,Tortilla,,Bakery,Raw Material,,210.0,pcs,0,14.99,,3147.9,0.0,5.0,157.4,,,,,157.4,0,3305.3,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,store.manager,ChocoCraft Ingredients,2026-01-18,GRN-OUT001-260118-00091,INV-2601-00091,,,PO-20260116-OUT001-0016,2026-01-18,ING013,Brownie Base,,Dessert Inputs,Raw Material,,245.0,pcs,0,33.53,,8214.85,0.0,18.0,1478.67,,,,,1478.67,0,9693.52,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-01-19,GRN-OUT001-260119-00092,INV-2601-00092,,,PO-20260116-OUT001-0016,2026-01-19,ING014,Cake Base,,Dessert Inputs,Raw Material,,175.0,pcs,0,46.1,,8067.5,0.0,18.0,1452.15,,,,,1452.15,0,9519.65,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-01-18,GRN-OUT001-260118-00093,INV-2601-00093,,,PO-20260116-OUT001-0016,2026-01-18,ING030,Capsicum,,Produce,Raw Material,,31.71,kg,0,85.17,,2700.74,0.0,5.0,135.04,,,,,135.04,0,2835.78,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,GreenLeaf Produce Delhi,2026-01-19,GRN-OUT001-260119-00094,INV-2601-00094,,,PO-20260116-OUT001-0016,2026-01-19,ING031,Tomato,,Produce,Raw Material,,37.63,kg,0,54.56,,2053.09,0.0,5.0,102.65,,,,,102.65,0,2155.74,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,ops.saket,Delhi Bakery Supply Co,2026-01-17,GRN-OUT002-260117-00095,INV-2601-00095,,,PO-20260116-OUT002-0017,2026-01-17,ING009,Bread,,Bakery,Raw Material,,450.0,pcs,0,11.56,,5202.0,0.0,5.0,260.1,,,,,260.1,0,5462.1,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,ops.cp,Delhi Bakery Supply Co,2026-01-19,GRN-OUT002-260119-00096,INV-2601-00096,,,PO-20260116-OUT002-0017,2026-01-19,ING012,Croissant Base,,Bakery,Raw Material,,185.0,pcs,0,40.45,,7483.25,0.0,5.0,374.16,,,,,374.16,0,7857.41,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,ops.hk,TeaLeaf Traders NCR,2026-01-19,GRN-OUT002-260119-00097,INV-2601-00097,,,PO-20260116-OUT002-0017,2026-01-19,ING021,Matcha Powder,,Tea Inputs,Raw Material,,7.94,kg,0,2088.93,,16586.1,0.0,18.0,2985.5,,,,,2985.5,0,19571.6,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,ops.saket,PackPro Disposables,2026-01-20,GRN-OUT002-260120-00098,INV-2601-00098,,,PO-20260116-OUT002-0017,2026-01-20,ING036,Cold Cup,,Packaging,Consumable,,1605.0,pcs,0,3.32,Freight,5328.6,53.29,18.0,949.56,,,,,949.56,0,6224.87,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,ops.hk,PackPro Disposables,2026-01-18,GRN-OUT002-260118-00099,INV-2601-00099,,,PO-20260116-OUT002-0017,2026-01-18,ING043,Wrap Packaging,,Packaging,Consumable,,530.0,pcs,0,5.92,,3137.6,0.0,18.0,564.77,,,,,564.77,0,3702.37,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,store.manager,FreshDairy Foods NCR,2026-01-18,GRN-OUT003-260118-00100,INV-2601-00100,,,PO-20260116-OUT003-0018,2026-01-18,ING004,Cream,,Dairy,Raw Material,,32.84,litre,0,221.03,,7258.63,0.0,5.0,362.93,,,,,362.93,0,7621.56,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,ops.cp,Delhi Bakery Supply Co,2026-01-19,GRN-OUT003-260119-00101,INV-2601-00101,,,PO-20260116-OUT003-0018,2026-01-19,ING011,Tortilla,,Bakery,Raw Material,,360.0,pcs,0,14.44,,5198.4,0.0,5.0,259.92,,,,,259.92,0,5458.32,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,ops.hk,ChocoCraft Ingredients,2026-01-18,GRN-OUT003-260118-00102,INV-2601-00102,,,PO-20260116-OUT003-0018,2026-01-18,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,34.98,litre,0,256.62,,8976.57,0.0,18.0,1615.78,,,,,1615.78,0,10592.35,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,ops.saket,TeaLeaf Traders NCR,2026-01-16,GRN-OUT003-260116-00103,INV-2601-00103,,,PO-20260116-OUT003-0018,2026-01-16,ING020,Tea Leaves,,Tea Inputs,Raw Material,,23.61,kg,0,615.19,,14524.64,0.0,5.0,726.23,,,,,726.23,0,15250.87,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,ops.cp,FreshDairy Foods NCR,2026-01-17,GRN-OUT003-260117-00104,INV-2601-00104,,,PO-20260116-OUT003-0018,2026-01-17,ING027,Butter,,Dairy,Raw Material,,29.09,kg,0,541.99,,15766.49,0.0,12.0,1891.98,,,,,1891.98,0,17658.47,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,store.manager,PackPro Disposables,2026-01-20,GRN-OUT003-260120-00105,INV-2601-00105,,,PO-20260116-OUT003-0018,2026-01-20,ING036,Cold Cup,,Packaging,Consumable,,1810.0,pcs,0,3.35,,6063.5,0.0,18.0,1091.43,,,,,1091.43,0,7154.93,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,store.manager,FreshDairy Foods NCR,2026-01-20,GRN-OUT001-260120-00106,INV-2601-00106,,,PO-20260119-OUT001-0019,2026-01-20,ING003,Oat Milk,,Dairy Alternative,Raw Material,,20.19,litre,0,181.35,,3661.46,0.0,5.0,183.07,,,,,183.07,0,3844.53,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,store.manager,FreshDairy Foods NCR,2026-01-21,GRN-OUT001-260121-00107,INV-2601-00107,,,PO-20260119-OUT001-0019,2026-01-21,ING005,Paneer,,Dairy,Raw Material,,22.14,kg,0,369.94,,8190.47,0.0,5.0,409.52,,,,,409.52,0,8599.99,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,store.manager,Delhi Bakery Supply Co,2026-01-22,GRN-OUT001-260122-00108,INV-2601-00108,,,PO-20260119-OUT001-0019,2026-01-22,ING010,Bagel,,Bakery,Raw Material,,160.0,pcs,0,28.35,,4536.0,45.36,5.0,224.53,,,,,224.53,0,4715.17,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,ops.hk,Delhi Bakery Supply Co,2026-01-22,GRN-OUT001-260122-00109,INV-2601-00109,,,PO-20260119-OUT001-0019,2026-01-22,ING014,Cake Base,,Dessert Inputs,Raw Material,,51.04,pcs,0,48.04,,2451.96,0.0,18.0,441.35,,,,,441.35,0,2893.31,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,ops.cp,Delhi Bakery Supply Co,2026-01-20,GRN-OUT001-260120-00110,INV-2601-00110,,,PO-20260119-OUT001-0019,2026-01-20,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,140.0,pcs,0,72.11,,10095.4,0.0,18.0,1817.17,,,,,1817.17,0,11912.57,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,GreenLeaf Produce Delhi,2026-01-21,GRN-OUT001-260121-00111,INV-2601-00111,,,PO-20260119-OUT001-0019,2026-01-21,ING029,Onion,,Produce,Raw Material,,21.03,kg,0,43.36,,911.86,0.0,5.0,45.59,,,,,45.59,0,957.45,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,store.manager,PackPro Disposables,2026-01-19,GRN-OUT001-260119-00112,INV-2601-00112,,,PO-20260119-OUT001-0019,2026-01-19,ING036,Cold Cup,,Packaging,Consumable,,1850.0,pcs,0,3.08,Freight,5698.0,0.0,18.0,1025.64,,,,,1025.64,0,6723.64,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,store.manager,BeanCraft Roasters Delhi,2026-01-21,GRN-OUT002-260121-00113,INV-2601-00113,,,PO-20260119-OUT002-0020,2026-01-21,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,11.03,kg,0,992.45,,10946.72,0.0,5.0,547.34,,,,,547.34,0,11494.06,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,ops.saket,FreshDairy Foods NCR,2026-01-24,GRN-OUT002-260124-00114,INV-2601-00114,,,PO-20260119-OUT002-0020,2026-01-24,ING005,Paneer,,Dairy,Raw Material,,40.35,kg,0,350.84,,14156.39,0.0,5.0,707.82,,,,,707.82,0,14864.21,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,ops.hk,NorthStar Poultry,2026-01-23,GRN-OUT002-260123-00115,INV-2601-00115,,,PO-20260119-OUT002-0020,2026-01-23,ING008,Egg,,Protein,Raw Material,,385.0,pcs,0,7.1,,2733.5,0.0,5.0,136.68,,,,,136.68,0,2870.18,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,store.manager,SweetBase Foods,2026-01-22,GRN-OUT002-260122-00116,INV-2601-00116,,,PO-20260119-OUT002-0020,2026-01-22,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,41.45,litre,0,89.48,Freight,3708.95,0.0,18.0,667.61,,,,,667.61,0,4376.56,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,ops.saket,PackPro Disposables,2026-01-21,GRN-OUT002-260121-00117,INV-2601-00117,,,PO-20260119-OUT002-0020,2026-01-21,ING037,Hot Cup,,Packaging,Consumable,,1660.0,pcs,0,2.93,,4863.8,0.0,18.0,875.48,,,,,875.48,0,5739.28,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-01-21,GRN-OUT002-260121-00118,INV-2601-00118,,,PO-20260119-OUT002-0020,2026-01-21,ING040,Napkin,,Packaging,Consumable,,1340.0,pcs,0,0.32,,428.8,0.0,18.0,77.18,,,,,77.18,0,505.98,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,ops.cp,FreshDairy Foods NCR,2026-01-23,GRN-OUT003-260123-00119,INV-2601-00119,,,PO-20260119-OUT003-0021,2026-01-23,ING006,Cheese,,Dairy,Raw Material,,26.06,kg,0,491.77,,12815.53,0.0,5.0,640.78,,,,,640.78,0,13456.31,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,ops.saket,Delhi Bakery Supply Co,2026-01-21,GRN-OUT003-260121-00120,INV-2601-00120,,,PO-20260119-OUT003-0021,2026-01-21,ING014,Cake Base,,Dessert Inputs,Raw Material,,135.0,pcs,0,45.74,,6174.9,0.0,18.0,1111.48,,,,,1111.48,0,7286.38,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,inventory.lead,FreshDairy Foods NCR,2026-01-21,GRN-OUT003-260121-00121,INV-2601-00121,,,PO-20260119-OUT003-0021,2026-01-21,ING027,Butter,,Dairy,Raw Material,,29.18,kg,0,515.98,,15056.3,0.0,12.0,1806.76,,,,,1806.76,0,16863.06,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-01-23,GRN-OUT003-260123-00122,INV-2601-00122,,,PO-20260119-OUT003-0021,2026-01-23,ING031,Tomato,,Produce,Raw Material,,77.19,kg,0,56.66,,4373.59,0.0,5.0,218.68,,,,,218.68,0,4592.27,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,store.manager,PackPro Disposables,2026-01-21,GRN-OUT003-260121-00123,INV-2601-00123,,,PO-20260119-OUT003-0021,2026-01-21,ING036,Cold Cup,,Packaging,Consumable,,995.67,pcs,0,3.33,,3315.58,33.16,18.0,590.84,,,,,590.84,0,3873.26,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,inventory.lead,PackPro Disposables,2026-01-23,GRN-OUT003-260123-00124,INV-2601-00124,,,PO-20260119-OUT003-0021,2026-01-23,ING037,Hot Cup,,Packaging,Consumable,,835.26,pcs,0,2.97,,2480.72,0.0,18.0,446.53,,,,,446.53,0,2927.25,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,store.manager,PackPro Disposables,2026-01-22,GRN-OUT003-260122-00125,INV-2601-00125,,,PO-20260119-OUT003-0021,2026-01-22,ING038,Lid,,Packaging,Consumable,,808.58,pcs,0,1.07,,865.18,0.0,18.0,155.73,,,,,155.73,0,1020.91,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,inventory.lead,PackPro Disposables,2026-01-21,GRN-OUT003-260121-00126,INV-2601-00126,,,PO-20260119-OUT003-0021,2026-01-21,ING041,Dessert Box,,Packaging,Consumable,,500.0,pcs,0,4.96,,2480.0,0.0,18.0,446.4,,,,,446.4,0,2926.4,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,store.manager,NorthStar Poultry,2026-01-26,GRN-OUT001-260126-00127,INV-2601-00127,,,PO-20260122-OUT001-0022,2026-01-26,ING007,Chicken,,Protein,Raw Material,,29.53,kg,0,320.15,,9454.03,0.0,5.0,472.7,,,,,472.7,0,9926.73,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,store.manager,Delhi Bakery Supply Co,2026-01-24,GRN-OUT001-260124-00128,INV-2601-00128,,,PO-20260122-OUT001-0022,2026-01-24,ING010,Bagel,,Bakery,Raw Material,,171.55,pcs,0,27.43,,4705.62,0.0,5.0,235.28,,,,,235.28,0,4940.9,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,inventory.lead,SweetBase Foods,2026-01-25,GRN-OUT001-260125-00129,INV-2601-00129,,,PO-20260122-OUT001-0022,2026-01-25,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,18.95,litre,0,400.95,,7598.0,0.0,18.0,1367.64,,,,,1367.64,0,8965.64,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-01-26,GRN-OUT001-260126-00130,INV-2601-00130,,,PO-20260122-OUT001-0022,2026-01-26,ING029,Onion,,Produce,Raw Material,,61.78,kg,0,41.32,,2552.75,0.0,5.0,127.64,,,,,127.64,0,2680.39,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,ops.hk,PackPro Disposables,2026-01-24,GRN-OUT001-260124-00131,INV-2601-00131,,,PO-20260122-OUT001-0022,2026-01-24,ING040,Napkin,,Packaging,Consumable,,2865.0,pcs,0,0.33,,945.45,0.0,18.0,170.18,,,,,170.18,0,1115.63,
