id,source,target,type,label,status,confidence,rationale
edge:classifies:domain-sales-revenue:report-p1-main-05-performance-14-combo-report,domain:sales_revenue,report:p1_main:05_performance:14_combo_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-05-performance:report-p1-main-05-performance-15-meal-count-report,section:p1_main:05_performance,report:p1_main:05_performance:15_meal_count_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-05-performance-15-meal-count-report,domain:sales_revenue,report:p1_main:05_performance:15_meal_count_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-05-performance:report-p1-main-05-performance-16-user-attendance-report-detailed,section:p1_main:05_performance,report:p1_main:05_performance:16_user_attendance_report_detailed,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-05-performance-16-user-attendance-report-detailed,domain:sales_revenue,report:p1_main:05_performance:16_user_attendance_report_detailed,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-05-performance:report-p1-main-05-performance-17-user-attendance-report-summary,section:p1_main:05_performance,report:p1_main:05_performance:17_user_attendance_report_summary,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-05-performance-17-user-attendance-report-summary,domain:sales_revenue,report:p1_main:05_performance:17_user_attendance_report_summary,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-01-void-bill-item-wise,section:p1_main:06_misc,report:p1_main:06_misc:01_void_bill_item_wise,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-01-void-bill-item-wise,domain:sales_revenue,report:p1_main:06_misc:01_void_bill_item_wise,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-02-cashier-report,section:p1_main:06_misc,report:p1_main:06_misc:02_cashier_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-02-cashier-report,domain:sales_revenue,report:p1_main:06_misc:02_cashier_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-03-budget-dsr-report,section:p1_main:06_misc,report:p1_main:06_misc:03_budget_dsr_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-03-budget-dsr-report,domain:sales_revenue,report:p1_main:06_misc:03_budget_dsr_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-04-crm-report,section:p1_main:06_misc,report:p1_main:06_misc:04_crm_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-04-crm-report,domain:sales_revenue,report:p1_main:06_misc:04_crm_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-05-voucher-report,section:p1_main:06_misc,report:p1_main:06_misc:05_voucher_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-05-voucher-report,domain:sales_revenue,report:p1_main:06_misc:05_voucher_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-06-sales-and-reload-report,section:p1_main:06_misc,report:p1_main:06_misc:06_sales_and_reload_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-06-sales-and-reload-report,domain:sales_revenue,report:p1_main:06_misc:06_sales_and_reload_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-07-msr-reload-report,section:p1_main:06_misc,report:p1_main:06_misc:07_msr_reload_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-07-msr-reload-report,domain:sales_revenue,report:p1_main:06_misc:07_msr_reload_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-08-gift-card-report,section:p1_main:06_misc,report:p1_main:06_misc:08_gift_card_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-08-gift-card-report,domain:sales_revenue,report:p1_main:06_misc:08_gift_card_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-09-super-categories-dsr,section:p1_main:06_misc,report:p1_main:06_misc:09_super_categories_dsr,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-09-super-categories-dsr,domain:sales_revenue,report:p1_main:06_misc:09_super_categories_dsr,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-10-online-orders-time-log,section:p1_main:06_misc,report:p1_main:06_misc:10_online_orders_time_log,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-10-online-orders-time-log,domain:sales_revenue,report:p1_main:06_misc:10_online_orders_time_log,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-11-entp-edc-report,section:p1_main:06_misc,report:p1_main:06_misc:11_entp_edc_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-11-entp-edc-report,domain:sales_revenue,report:p1_main:06_misc:11_entp_edc_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-12-entp-day-report,section:p1_main:06_misc,report:p1_main:06_misc:12_entp_day_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-12-entp-day-report,domain:sales_revenue,report:p1_main:06_misc:12_entp_day_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-13-entp-reprint-report,section:p1_main:06_misc,report:p1_main:06_misc:13_entp_reprint_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-13-entp-reprint-report,domain:sales_revenue,report:p1_main:06_misc:13_entp_reprint_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-14-filter-invoices-report,section:p1_main:06_misc,report:p1_main:06_misc:14_filter_invoices_report,contains,contains report,current,1.0,
edge:classifies:domain-vendor-procurement:report-p1-main-06-misc-14-filter-invoices-report,domain:vendor_procurement,report:p1_main:06_misc:14_filter_invoices_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-15-item-out-of-stock,section:p1_main:06_misc,report:p1_main:06_misc:15_item_out_of_stock,contains,contains report,current,1.0,
edge:classifies:domain-inventory-consumption:report-p1-main-06-misc-15-item-out-of-stock,domain:inventory_consumption,report:p1_main:06_misc:15_item_out_of_stock,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-16-whatsapp-message-report,section:p1_main:06_misc,report:p1_main:06_misc:16_whatsapp_message_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-16-whatsapp-message-report,domain:sales_revenue,report:p1_main:06_misc:16_whatsapp_message_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-17-call-center-report,section:p1_main:06_misc,report:p1_main:06_misc:17_call_center_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-17-call-center-report,domain:sales_revenue,report:p1_main:06_misc:17_call_center_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-18-item-recipe-report,section:p1_main:06_misc,report:p1_main:06_misc:18_item_recipe_report,contains,contains report,current,1.0,
edge:classifies:domain-inventory-consumption:report-p1-main-06-misc-18-item-recipe-report,domain:inventory_consumption,report:p1_main:06_misc:18_item_recipe_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-19-refund-item-detail-report,section:p1_main:06_misc,report:p1_main:06_misc:19_refund_item_detail_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-19-refund-item-detail-report,domain:sales_revenue,report:p1_main:06_misc:19_refund_item_detail_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-20-shift-report,section:p1_main:06_misc,report:p1_main:06_misc:20_shift_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-20-shift-report,domain:sales_revenue,report:p1_main:06_misc:20_shift_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-21-expense-report,section:p1_main:06_misc,report:p1_main:06_misc:21_expense_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-21-expense-report,domain:sales_revenue,report:p1_main:06_misc:21_expense_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-22-aggregator-status-report,section:p1_main:06_misc,report:p1_main:06_misc:22_aggregator_status_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-22-aggregator-status-report,domain:sales_revenue,report:p1_main:06_misc:22_aggregator_status_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-23-staff-meal-report,section:p1_main:06_misc,report:p1_main:06_misc:23_staff_meal_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-23-staff-meal-report,domain:sales_revenue,report:p1_main:06_misc:23_staff_meal_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-24-advance-booking-report,section:p1_main:06_misc,report:p1_main:06_misc:24_advance_booking_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-24-advance-booking-report,domain:sales_revenue,report:p1_main:06_misc:24_advance_booking_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-25-removed-taxes-charges-report,section:p1_main:06_misc,report:p1_main:06_misc:25_removed_taxes_charges_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-25-removed-taxes-charges-report,domain:sales_revenue,report:p1_main:06_misc:25_removed_taxes_charges_report,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-26-unknown-miscellaneous-report-26,section:p1_main:06_misc,report:p1_main:06_misc:26_unknown_miscellaneous_report_26,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-26-unknown-miscellaneous-report-26,domain:sales_revenue,report:p1_main:06_misc:26_unknown_miscellaneous_report_26,classifies,analytical domain,current,1.0,
edge:contains:section-p1-main-06-misc:report-p1-main-06-misc-27-unknown-miscellaneous-report-27,section:p1_main:06_misc,report:p1_main:06_misc:27_unknown_miscellaneous_report_27,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p1-main-06-misc-27-unknown-miscellaneous-report-27,domain:sales_revenue,report:p1_main:06_misc:27_unknown_miscellaneous_report_27,classifies,analytical domain,current,1.0,
edge:contains:section-p2-reports-01-analytics:report-p2-reports-01-analytics-01-hourly-sales-report,section:p2_reports:01_analytics,report:p2_reports:01_analytics:01_hourly_sales_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p2-reports-01-analytics-01-hourly-sales-report,domain:sales_revenue,report:p2_reports:01_analytics:01_hourly_sales_report,classifies,analytical domain,current,1.0,
edge:contains:section-p2-reports-01-analytics:report-p2-reports-01-analytics-02-half-hourly-sales-report,section:p2_reports:01_analytics,report:p2_reports:01_analytics:02_half_hourly_sales_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p2-reports-01-analytics-02-half-hourly-sales-report,domain:sales_revenue,report:p2_reports:01_analytics:02_half_hourly_sales_report,classifies,analytical domain,current,1.0,
edge:contains:section-p2-reports-01-analytics:report-p2-reports-01-analytics-03-hourly-sales-by-category,section:p2_reports:01_analytics,report:p2_reports:01_analytics:03_hourly_sales_by_category,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p2-reports-01-analytics-03-hourly-sales-by-category,domain:sales_revenue,report:p2_reports:01_analytics:03_hourly_sales_by_category,classifies,analytical domain,current,1.0,
edge:contains:section-p2-reports-01-analytics:report-p2-reports-01-analytics-04-growth-report,section:p2_reports:01_analytics,report:p2_reports:01_analytics:04_growth_report,contains,contains report,current,1.0,
edge:classifies:domain-sales-revenue:report-p2-reports-01-analytics-04-growth-report,domain:sales_revenue,report:p2_reports:01_analytics:04_growth_report,classifies,analytical domain,current,1.0,
