page,section,report_name,report_folder,field_order,raw_header_text,normalized_field_name,source_kind,source_evidence,semantic_role,data_type_guess,grain_role,model_candidate,notes
p1_main,03_discounts_offers,Offer Code Report,p1_main/03_discounts_offers/06_offer_code_report,7,Applicable Net Amount,applicable_net_amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Code Report,p1_main/03_discounts_offers/06_offer_code_report,8,ApplicableGrossAmount,applicablegrossamount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Code Usage Report,p1_main/03_discounts_offers/07_offer_code_usage_report,1,S.No.,s_no,p1_schema_ocr_word,,unknown,text_or_identifier,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Code Usage Report,p1_main/03_discounts_offers/07_offer_code_usage_report,2,Code List,code_list,p1_schema_ocr_word,,unknown,text_or_identifier,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Code Usage Report,p1_main/03_discounts_offers/07_offer_code_usage_report,3,Code,code,p1_schema_ocr_word,,unknown,text_or_identifier,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Code Usage Report,p1_main/03_discounts_offers/07_offer_code_usage_report,4,TotalUsage,totalusage,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Code Usage Report,p1_main/03_discounts_offers/07_offer_code_usage_report,5,Used,used,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Offer Code Usage Report,p1_main/03_discounts_offers/07_offer_code_usage_report,6,Unused,unused,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount And Complimentary Analysis,p1_main/03_discounts_offers/08_discount_and_complimentary_analysi,1,OUTLET NAME,outlet_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount And Complimentary Analysis,p1_main/03_discounts_offers/08_discount_and_complimentary_analysi,2,TAB,tab,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount And Complimentary Analysis,p1_main/03_discounts_offers/08_discount_and_complimentary_analysi,3,SOURCE,source,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount And Complimentary Analysis,p1_main/03_discounts_offers/08_discount_and_complimentary_analysi,4,BUSINESSDATE,businessdate,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount And Complimentary Analysis,p1_main/03_discounts_offers/08_discount_and_complimentary_analysi,5,BILL NUMBER,bill_number,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount And Complimentary Analysis,p1_main/03_discounts_offers/08_discount_and_complimentary_analysi,6,BILL DATE,bill_date,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount And Complimentary Analysis,p1_main/03_discounts_offers/08_discount_and_complimentary_analysi,7,SUBTOTAL,subtotal,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount And Complimentary Analysis,p1_main/03_discounts_offers/08_discount_and_complimentary_analysi,8,DISCOUNTAMOUNT,discountamount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount And Complimentary Analysis,p1_main/03_discounts_offers/08_discount_and_complimentary_analysi,9,DISCOUNT%,discount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount And Complimentary Analysis,p1_main/03_discounts_offers/08_discount_and_complimentary_analysi,10,GROSS AMOUNT,gross_amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount And Complimentary Analysis,p1_main/03_discounts_offers/08_discount_and_complimentary_analysi,11,BILLAMOUNT,billamount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount And Complimentary Analysis,p1_main/03_discounts_offers/08_discount_and_complimentary_analysi,12,DISCOUNTREMARKS,discountremarks,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount And Complimentary Analysis,p1_main/03_discounts_offers/08_discount_and_complimentary_analysi,13,USER,user,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount And Complimentary Analysis,p1_main/03_discounts_offers/08_discount_and_complimentary_analysi,14,PROMOTIONNAME,promotionname,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount And Complimentary Analysis,p1_main/03_discounts_offers/08_discount_and_complimentary_analysi,15,COMPLIMENTARYAMOUNT,complimentaryamount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Discount And Complimentary Analysis,p1_main/03_discounts_offers/08_discount_and_complimentary_analysi,16,COMPLIMENTARYREMARKS,complimentaryremarks,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Entp Item Based Offer,p1_main/03_discounts_offers/09_entp_item_based_offer,1,Deployment,deployment,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Entp Item Based Offer,p1_main/03_discounts_offers/09_entp_item_based_offer,2,OfferName,offername,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Entp Item Based Offer,p1_main/03_discounts_offers/09_entp_item_based_offer,3,Buy Item,buy_item,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Entp Item Based Offer,p1_main/03_discounts_offers/09_entp_item_based_offer,4,Get Item,get_item,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Entp Item Based Offer,p1_main/03_discounts_offers/09_entp_item_based_offer,5,ITEM NAME,item_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Entp Item Based Offer,p1_main/03_discounts_offers/09_entp_item_based_offer,6,Qty,qty,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Entp Item Based Offer,p1_main/03_discounts_offers/09_entp_item_based_offer,7,Buy Value,buy_value,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Entp Item Based Offer,p1_main/03_discounts_offers/09_entp_item_based_offer,8,Get Value,get_value,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Complimentary Head Itemwise,p1_main/03_discounts_offers/11_complimentary_head_itemwise,1,DEPLOYMENTNAME,deploymentname,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Complimentary Head Itemwise,p1_main/03_discounts_offers/11_complimentary_head_itemwise,2,COMPLIMENTARYHEAD,complimentaryhead,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Complimentary Head Itemwise,p1_main/03_discounts_offers/11_complimentary_head_itemwise,3,DATE,date,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Complimentary Head Itemwise,p1_main/03_discounts_offers/11_complimentary_head_itemwise,4,SECTION,section,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Complimentary Head Itemwise,p1_main/03_discounts_offers/11_complimentary_head_itemwise,5,CATEGORY,category,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Complimentary Head Itemwise,p1_main/03_discounts_offers/11_complimentary_head_itemwise,6,ITEMNUMBER,itemnumber,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Complimentary Head Itemwise,p1_main/03_discounts_offers/11_complimentary_head_itemwise,7,ITEM NAME,item_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Complimentary Head Itemwise,p1_main/03_discounts_offers/11_complimentary_head_itemwise,8,QTY,qty,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Complimentary Head Itemwise,p1_main/03_discounts_offers/11_complimentary_head_itemwise,9,AMOUNT,amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Consolidated Item Complimentary,p1_main/03_discounts_offers/12_consolidated_item_complimentary,1,OUTLET NAME,outlet_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Consolidated Item Complimentary,p1_main/03_discounts_offers/12_consolidated_item_complimentary,2,ITEM,item,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Consolidated Item Complimentary,p1_main/03_discounts_offers/12_consolidated_item_complimentary,3,RATE,rate,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Consolidated Item Complimentary,p1_main/03_discounts_offers/12_consolidated_item_complimentary,4,QTY,qty,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Consolidated Item Complimentary,p1_main/03_discounts_offers/12_consolidated_item_complimentary,5,AMOUNT,amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,03_discounts_offers,Consolidated Item Complimentary,p1_main/03_discounts_offers/12_consolidated_item_complimentary,6,SEGMENT,segment,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Daily Tax Analysis,p1_main/04_tax_analysis/01_daily_tax_analysis,1,OUTLET NAME,outlet_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Daily Tax Analysis,p1_main/04_tax_analysis/01_daily_tax_analysis,2,DATE,date,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Daily Tax Analysis,p1_main/04_tax_analysis/01_daily_tax_analysis,3,TAXNAME,taxname,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Daily Tax Analysis,p1_main/04_tax_analysis/01_daily_tax_analysis,4,TAXABLEAMOUNT,taxableamount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Daily Tax Analysis,p1_main/04_tax_analysis/01_daily_tax_analysis,5,TAXAMOUNT,taxamount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Daily No VAT Analysis,p1_main/04_tax_analysis/02_daily_no_vat_analysis,1,OUTLET NAME,outlet_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Daily No VAT Analysis,p1_main/04_tax_analysis/02_daily_no_vat_analysis,2,DATE,date,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Daily No VAT Analysis,p1_main/04_tax_analysis/02_daily_no_vat_analysis,3,NOVAT AMOUNT (NET),novat_amount_net,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Super Category Wise Daily Taxes,p1_main/04_tax_analysis/03_super_category_wise_daily_taxes,1,OUTLET NAME,outlet_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Super Category Wise Daily Taxes,p1_main/04_tax_analysis/03_super_category_wise_daily_taxes,2,SUPERCATEGORY,supercategory,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Super Category Wise Daily Taxes,p1_main/04_tax_analysis/03_super_category_wise_daily_taxes,3,DATE,date,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Super Category Wise Daily Taxes,p1_main/04_tax_analysis/03_super_category_wise_daily_taxes,4,TAXNAME,taxname,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Super Category Wise Daily Taxes,p1_main/04_tax_analysis/03_super_category_wise_daily_taxes,5,TAXABLEAMOUNT,taxableamount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Super Category Wise Daily Taxes,p1_main/04_tax_analysis/03_super_category_wise_daily_taxes,6,TAXAMOUNT,taxamount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Super Category Wise No VAT,p1_main/04_tax_analysis/04_super_category_wise_no_vat,1,OUTLET NAME,outlet_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Super Category Wise No VAT,p1_main/04_tax_analysis/04_super_category_wise_no_vat,2,SUPERCATEGORY,supercategory,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Super Category Wise No VAT,p1_main/04_tax_analysis/04_super_category_wise_no_vat,3,DATE,date,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Super Category Wise No VAT,p1_main/04_tax_analysis/04_super_category_wise_no_vat,4,NO VAT AMOUNT (NET),no_vat_amount_net,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,1,Deployment,deployment,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,2,Storeld,storeld,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,3,Date,date,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,4,No.Of Bills,no_of_bills,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,5,Amount,amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,6,Discount,discount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,7,GST@18%Amount,gst_18_amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,8,CGST (GST@18%),cgst_gst_18,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,9,SGST(GST@18%),sgst_gst_18,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,10,GST@5%Amount,gst_5_amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,11,CGST (GST@5%),cgst_gst_5,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,12,SGST(GST@5%),sgst_gst_5,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,13,Charges,charges,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,14,Cash,cash,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,15,CreditCard,creditcard,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,16,DebitCard,debitcard,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,17,Coupon,coupon,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,18,Other,other,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,19,Online,online,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,20,BTC,btc,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,21,TTR,ttr,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,22,No.OfBills,no_ofbills,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,23,Advance,advance,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,24,RoundOff,roundoff,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,04_tax_analysis,Tax Summary,p1_main/04_tax_analysis/05_tax_summary,25,GrandTotal,grandtotal,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Menu Mix,p1_main/05_performance/01_menu_mix,1,Deployment Category,deployment_category,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Menu Mix,p1_main/05_performance/01_menu_mix,2,SuperCategory,supercategory,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Menu Mix,p1_main/05_performance/01_menu_mix,3,Item No.,item_no,p1_schema_ocr_word,,dimension,text_or_identifier,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Menu Mix,p1_main/05_performance/01_menu_mix,4,Item,item,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Menu Mix,p1_main/05_performance/01_menu_mix,5,Rate,rate,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Menu Mix,p1_main/05_performance/01_menu_mix,6,Qty,qty,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Menu Mix,p1_main/05_performance/01_menu_mix,7,Amount,amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Menu Mix,p1_main/05_performance/01_menu_mix,8,Discount,discount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Menu Mix,p1_main/05_performance/01_menu_mix,9,NetAmount,netamount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Menu Mix,p1_main/05_performance/01_menu_mix,10,PercentageofSales,percentageofsales,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Category Analysis,p1_main/05_performance/02_category_analysis,1,Deployment,deployment,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Category Analysis,p1_main/05_performance/02_category_analysis,2,CATEGORYTOTAL,categorytotal,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Category Analysis,p1_main/05_performance/02_category_analysis,3,S.NO.,s_no,p1_schema_ocr_word,,unknown,text_or_identifier,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Category Analysis,p1_main/05_performance/02_category_analysis,4,CATEGORY,category,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Category Analysis,p1_main/05_performance/02_category_analysis,5,QTY,qty,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Category Analysis,p1_main/05_performance/02_category_analysis,6,AMOUNT,amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Category Analysis,p1_main/05_performance/02_category_analysis,7,DISCOUNT,discount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Category Analysis,p1_main/05_performance/02_category_analysis,8,NETAMOUNT,netamount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Category Analysis,p1_main/05_performance/02_category_analysis,9,%CONTRIBUTION,contribution,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Sourcewise Sales,p1_main/05_performance/03_super_category_sourcewise_sales,1,Building Type,building_type,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Sourcewise Sales,p1_main/05_performance/03_super_category_sourcewise_sales,2,Area,area,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Sourcewise Sales,p1_main/05_performance/03_super_category_sourcewise_sales,3,Reglon,reglon,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Sourcewise Sales,p1_main/05_performance/03_super_category_sourcewise_sales,4,OUTLET NAME,outlet_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Sourcewise Sales,p1_main/05_performance/03_super_category_sourcewise_sales,5,Super Category,super_category,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Sourcewise Sales,p1_main/05_performance/03_super_category_sourcewise_sales,6,Source,source,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Sourcewise Sales,p1_main/05_performance/03_super_category_sourcewise_sales,7,No.of Items,no_of_items,p1_schema_ocr_word,,dimension,text_or_identifier,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Sourcewise Sales,p1_main/05_performance/03_super_category_sourcewise_sales,8,Sale,sale,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Sourcewise Sales,p1_main/05_performance/03_super_category_sourcewise_sales,9,Discount,discount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Sourcewise Sales,p1_main/05_performance/03_super_category_sourcewise_sales,10,Net Sale,net_sale,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Sourcewise Sales,p1_main/05_performance/03_super_category_sourcewise_sales,11,GST@5%,gst_5,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Sourcewise Sales,p1_main/05_performance/03_super_category_sourcewise_sales,12,Total Amount,total_amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Sourcewise Sales,p1_main/05_performance/03_super_category_sourcewise_sales,13,Round Off,round_off,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Sourcewise Sales,p1_main/05_performance/03_super_category_sourcewise_sales,14,GROSS AMOUNT,gross_amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Tabwise Sourcewise Sales,p1_main/05_performance/04_super_category_tabwise_sourcewise,1,Building Type,building_type,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Tabwise Sourcewise Sales,p1_main/05_performance/04_super_category_tabwise_sourcewise,2,Area,area,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Tabwise Sourcewise Sales,p1_main/05_performance/04_super_category_tabwise_sourcewise,3,Region,region,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Tabwise Sourcewise Sales,p1_main/05_performance/04_super_category_tabwise_sourcewise,4,OUTLET NAME,outlet_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Tabwise Sourcewise Sales,p1_main/05_performance/04_super_category_tabwise_sourcewise,5,Date,date,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Tabwise Sourcewise Sales,p1_main/05_performance/04_super_category_tabwise_sourcewise,6,Super CategoryTab Name Source,super_categorytab_name_source,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Tabwise Sourcewise Sales,p1_main/05_performance/04_super_category_tabwise_sourcewise,7,No.of Items,no_of_items,p1_schema_ocr_word,,dimension,text_or_identifier,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Tabwise Sourcewise Sales,p1_main/05_performance/04_super_category_tabwise_sourcewise,8,Sale,sale,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Tabwise Sourcewise Sales,p1_main/05_performance/04_super_category_tabwise_sourcewise,9,DiscountNetSale,discountnetsale,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Super Category Tabwise Sourcewise Sales,p1_main/05_performance/04_super_category_tabwise_sourcewise,10,Total TaxTotalAmountRound Off Gross Amount,total_taxtotalamountround_off_gross_amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Item Analysis,p1_main/05_performance/05_item_analysis,1,DeploymentName,deploymentname,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Item Analysis,p1_main/05_performance/05_item_analysis,2,Item,item,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Item Analysis,p1_main/05_performance/05_item_analysis,3,CATEGORY NAME,category_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
