Deployment,Store Name,Vendor Name,PO Number,PR Number,PR Deployment,PO Date,Expected Delivery,PO Close Date/Partial Recieve Date,PO Status,Item Code,Item Name,Item Brand,Category Name,Super Category Name,Comment,Total Processed Qty,Remaining Balance Qty,Quantity,Unit,Unit Price,Subtotal,Item Wise Discount Amount,Bill Wise Discount Amount,New Subtotal,Tax,Total Item Cost,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260225-OUT001-0058,,,2026-02-25,2026-02-28,2026-03-01,Closed,ING011,Tortilla,,Bakery,Raw Material,,230.0,0.0,230.0,pcs,14.72,3385.6,0,0,3385.6,169.28,3554.88,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260225-OUT001-0058,,,2026-02-25,2026-02-26,2026-02-27,Closed,ING012,Croissant Base,,Bakery,Raw Material,,190.0,0.0,190.0,pcs,40.73,7738.7,0,0,7738.7,386.94,8125.64,
ABNAH Cafe Connaught Place,Main Store,TeaLeaf Traders NCR,PO-20260225-OUT001-0058,,,2026-02-25,2026-02-26,2026-02-27,Closed,ING020,Tea Leaves,,Tea Inputs,Raw Material,,21.67,0.0,21.67,kg,645.96,13997.95,0,0,13997.95,699.9,14697.85,
ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260225-OUT001-0058,,,2026-02-25,2026-02-28,,Pending,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,,0.0,14.47,14.47,kg,280.12,4053.34,0,0,4053.34,729.6,4782.94,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260225-OUT001-0058,,,2026-02-25,2026-02-28,2026-02-28,Closed,ING036,Cold Cup,,Packaging,Consumable,,1070.0,0.0,1070.0,pcs,3.33,3563.1,0,0,3563.1,641.36,4204.46,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260225-OUT001-0058,,,2026-02-25,2026-02-27,2026-02-27,Closed,ING041,Dessert Box,,Packaging,Consumable,,430.0,0.0,430.0,pcs,5.01,2154.3,0,0,2154.3,387.78,2542.08,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260225-OUT002-0059,,,2026-02-25,2026-02-28,2026-03-02,Closed,ING003,Oat Milk,,Dairy Alternative,Raw Material,,39.54,0.0,39.54,litre,191.98,7590.89,0,0,7590.89,379.54,7970.43,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260225-OUT002-0059,,,2026-02-25,2026-02-26,2026-02-26,Closed,ING006,Cheese,,Dairy,Raw Material,,25.81,0.0,25.81,kg,473.08,12210.19,0,0,12210.19,610.51,12820.7,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260225-OUT002-0059,,,2026-02-25,2026-02-28,,Cancelled,ING014,Cake Base,,Dessert Inputs,Raw Material,,0.0,0.0,115.0,pcs,45.3,5209.5,0,0,5209.5,937.71,6147.21,
ABNAH Cafe Hauz Khas,Main Store,ChocoCraft Ingredients,PO-20260225-OUT002-0059,,,2026-02-25,2026-02-28,2026-02-28,Closed,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,20.74,0.0,20.74,litre,267.04,5538.41,0,0,5538.41,996.91,6535.32,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260225-OUT002-0059,,,2026-02-25,2026-02-26,2026-02-28,Closed,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,18.65,0.0,18.65,litre,413.53,7712.33,0,0,7712.33,1388.22,9100.55,
ABNAH Cafe Hauz Khas,Main Store,FrozenBerry Traders,PO-20260225-OUT002-0059,,,2026-02-25,2026-02-27,2026-03-01,Closed,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,34.64,0.0,34.64,kg,434.5,15051.08,0,0,15051.08,2709.19,17760.27,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260225-OUT002-0059,,,2026-02-25,2026-02-27,2026-02-27,Partially Received,ING036,Cold Cup,,Packaging,Consumable,,1163.06,291.94,1455.0,pcs,3.39,4932.45,0,0,4932.45,887.84,5820.29,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260225-OUT002-0059,,,2026-02-25,2026-02-28,2026-02-28,Partially Received,ING038,Lid,,Packaging,Consumable,,1104.23,1010.77,2115.0,pcs,1.15,2432.25,0,0,2432.25,437.81,2870.06,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260225-OUT003-0060,,,2026-02-25,2026-02-27,,Pending,ING002,Milk,,Dairy,Raw Material,,0.0,84.19,84.19,litre,73.49,6187.12,0,0,6187.12,309.36,6496.48,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260225-OUT003-0060,,,2026-02-25,2026-02-28,2026-02-28,Closed,ING005,Paneer,,Dairy,Raw Material,,46.59,0.0,46.59,kg,354.1,16497.52,0,0,16497.52,824.88,17322.4,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260225-OUT003-0060,,,2026-02-25,2026-02-28,2026-03-01,Closed,ING014,Cake Base,,Dessert Inputs,Raw Material,,165.0,0.0,165.0,pcs,48.31,7971.15,0,0,7971.15,1434.81,9405.96,
ABNAH Cafe Saket Premium,Main Store,Metro Wholesale Delhi,PO-20260225-OUT003-0060,,,2026-02-25,2026-02-27,2026-02-27,Closed,ING022,Ice,,Beverage Inputs,Raw Material,,511.39,0.0,511.39,kg,12.39,6336.12,0,0,6336.12,316.81,6652.93,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260225-OUT003-0060,,,2026-02-25,2026-02-27,2026-03-02,Closed,ING031,Tomato,,Produce,Raw Material,,38.85,0.0,38.85,kg,53.79,2089.74,0,0,2089.74,104.49,2194.23,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260225-OUT003-0060,,,2026-02-25,2026-02-26,2026-02-28,Closed,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,19.56,0.0,19.56,kg,334.15,6535.97,0,0,6535.97,1176.47,7712.44,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260225-OUT003-0060,,,2026-02-25,2026-02-28,2026-02-28,Closed,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,,26.59,0.0,26.59,kg,295.8,7865.32,0,0,7865.32,1415.76,9281.08,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260225-OUT003-0060,,,2026-02-25,2026-02-28,2026-02-27,Partially Received,ING040,Napkin,,Packaging,Consumable,,1985.03,439.97,2425.0,pcs,0.34,824.5,0,0,824.5,148.41,972.91,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260228-OUT001-0061,,,2026-02-28,2026-03-03,2026-03-05,Closed,ING002,Milk,,Dairy,Raw Material,,76.71,0.0,76.71,litre,70.56,5412.66,0,0,5412.66,270.63,5683.29,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260228-OUT001-0061,,,2026-02-28,2026-03-02,2026-03-01,Closed,ING014,Cake Base,,Dessert Inputs,Raw Material,,210.0,0.0,210.0,pcs,45.13,9477.3,0,0,9477.3,1705.91,11183.21,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260228-OUT001-0061,,,2026-02-28,2026-03-03,2026-03-03,Closed,ING027,Butter,,Dairy,Raw Material,,31.09,0.0,31.09,kg,515.91,16039.64,0,0,16039.64,1924.76,17964.4,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260228-OUT001-0061,,,2026-02-28,2026-03-01,2026-03-02,Closed,ING036,Cold Cup,,Packaging,Consumable,,1435.0,0.0,1435.0,pcs,3.28,4706.8,0,0,4706.8,847.22,5554.02,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260228-OUT001-0061,,,2026-02-28,2026-03-02,2026-03-01,Partially Received,ING041,Dessert Box,,Packaging,Consumable,,296.82,253.18,550.0,pcs,5.09,2799.5,0,0,2799.5,503.91,3303.41,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260228-OUT001-0061,,,2026-02-28,2026-03-02,2026-03-03,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,465.0,0.0,465.0,pcs,6.04,2808.6,0,0,2808.6,505.55,3314.15,
ABNAH Cafe Hauz Khas,Main Store,BeanCraft Roasters Delhi,PO-20260228-OUT002-0062,,,2026-02-28,2026-03-03,2026-03-02,Closed,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,15.17,0.0,15.17,kg,975.06,14791.66,0,0,14791.66,739.58,15531.24,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260228-OUT002-0062,,,2026-02-28,2026-03-01,2026-02-28,Partially Received,ING009,Bread,,Bakery,Raw Material,,294.29,220.71,515.0,pcs,11.83,6092.45,0,0,6092.45,304.62,6397.07,
ABNAH Cafe Hauz Khas,Main Store,ChocoCraft Ingredients,PO-20260228-OUT002-0062,,,2026-02-28,2026-03-02,2026-03-01,Closed,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,40.36,0.0,40.36,litre,274.87,11093.75,0,0,11093.75,1996.88,13090.63,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260228-OUT002-0062,,,2026-02-28,2026-03-03,2026-03-04,Closed,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,17.71,0.0,17.71,litre,397.55,7040.61,0,0,7040.61,1267.31,8307.92,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260228-OUT002-0062,,,2026-02-28,2026-03-02,2026-03-05,Closed,ING030,Capsicum,,Produce,Raw Material,,33.39,0.0,33.39,kg,81.45,2719.62,0,0,2719.62,135.98,2855.6,
ABNAH Cafe Saket Premium,Main Store,BeanCraft Roasters Delhi,PO-20260228-OUT003-0063,,,2026-02-28,2026-03-02,,Pending,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,0.0,10.47,10.47,kg,1014.32,10619.93,0,0,10619.93,531.0,11150.93,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260228-OUT003-0063,,,2026-02-28,2026-03-03,2026-03-03,Closed,ING006,Cheese,,Dairy,Raw Material,,15.98,0.0,15.98,kg,483.37,7724.25,0,0,7724.25,386.21,8110.46,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260228-OUT003-0063,,,2026-02-28,2026-03-03,2026-03-04,Closed,ING010,Bagel,,Bakery,Raw Material,,125.0,0.0,125.0,pcs,28.98,3622.5,0,0,3622.5,181.12,3803.62,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260228-OUT003-0063,,,2026-02-28,2026-03-03,2026-03-02,Closed,ING012,Croissant Base,,Bakery,Raw Material,,255.0,0.0,255.0,pcs,43.94,11204.7,0,0,11204.7,560.24,11764.94,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260228-OUT003-0063,,,2026-02-28,2026-03-02,2026-03-03,Closed,ING014,Cake Base,,Dessert Inputs,Raw Material,,180.0,0.0,180.0,pcs,48.45,8721.0,0,0,8721.0,1569.78,10290.78,
ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260228-OUT003-0063,,,2026-02-28,2026-03-02,2026-03-04,Closed,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,25.1,0.0,25.1,litre,251.83,6320.93,0,0,6320.93,1137.77,7458.7,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260228-OUT003-0063,,,2026-02-28,2026-03-02,2026-03-05,Closed,ING028,Lettuce,,Produce,Raw Material,,28.69,0.0,28.69,kg,94.01,2697.15,0,0,2697.15,134.86,2832.01,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260228-OUT003-0063,,,2026-02-28,2026-03-02,2026-03-04,Closed,ING031,Tomato,,Produce,Raw Material,,72.21,0.0,72.21,kg,54.44,3931.11,0,0,3931.11,196.56,4127.67,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260301-OUT001-0064,,,2026-03-01,2026-03-03,2026-03-05,Closed,ING004,Cream,,Dairy,Raw Material,,38.79,0.0,38.79,litre,213.85,8295.24,0,0,8295.24,414.76,8710.0,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260301-OUT001-0064,,,2026-03-01,,2026-03-04,Partially Received,ING005,Paneer,,Dairy,Raw Material,,29.79,8.07,37.86,kg,388.19,14696.87,0,0,14696.87,734.84,15431.71,
ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260301-OUT001-0064,,,2026-03-01,2026-03-03,2026-03-05,Closed,ING035,Aioli,,Syrups & Sauces,Raw Material,,29.11,0.0,29.11,kg,330.72,9627.26,0,0,9627.26,1732.91,11360.17,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260301-OUT001-0064,,,2026-03-01,2026-03-02,2026-03-01,Closed,ING037,Hot Cup,,Packaging,Consumable,,1970.0,0.0,1970.0,pcs,2.89,5693.3,0,0,5693.3,1024.79,6718.09,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260301-OUT001-0064,,,2026-03-01,2026-03-02,2026-03-01,Closed,ING038,Lid,,Packaging,Consumable,,1430.0,0.0,1430.0,pcs,1.08,1544.4,0,0,1544.4,277.99,1822.39,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260301-OUT002-0065,,,2026-03-01,2026-03-03,2026-03-05,Closed,ING004,Cream,,Dairy,Raw Material,,31.35,0.0,31.35,litre,212.74,6669.4,0,0,6669.4,333.47,7002.87,
ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260301-OUT002-0065,,,2026-03-01,2026-03-02,2026-03-04,Closed,ING007,Chicken,,Protein,Raw Material,,51.7,0.0,51.7,kg,357.5,18482.75,0,0,18482.75,924.14,19406.89,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260301-OUT002-0065,,,2026-03-01,2026-03-03,2026-03-03,Closed,ING009,Bread,,Bakery,Raw Material,,300.0,0.0,300.0,pcs,12.19,3657.0,0,0,3657.0,182.85,3839.85,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260301-OUT002-0065,,,2026-03-01,2026-03-02,2026-03-02,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,125.0,0.0,125.0,pcs,76.45,9556.25,0,0,9556.25,1720.12,11276.37,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260301-OUT002-0065,,,2026-03-01,2026-03-03,2026-03-04,Closed,ING026,Banana,,Produce,Raw Material,,50.1,0.0,50.1,kg,79.64,3989.96,0,0,3989.96,199.5,4189.46,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260301-OUT002-0065,,,2026-03-01,,,Pending,ING036,Cold Cup,,Packaging,Consumable,,0.0,1950.0,1950.0,pcs,3.43,6688.5,0,0,6688.5,1203.93,7892.43,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260301-OUT002-0065,,,2026-03-01,2026-03-04,2026-03-03,Closed,ING039,Straw,,Packaging,Consumable,,1510.0,0.0,1510.0,pcs,0.58,875.8,0,0,875.8,157.64,1033.44,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260301-OUT003-0066,,,2026-03-01,2026-03-04,2026-03-05,Closed,ING002,Milk,,Dairy,Raw Material,,68.52,0.0,68.52,litre,73.08,5007.44,0,0,5007.44,250.37,5257.81,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260301-OUT003-0066,,,2026-03-01,2026-03-02,2026-03-03,Closed,ING009,Bread,,Bakery,Raw Material,,450.0,0.0,450.0,pcs,12.94,5823.0,0,0,5823.0,291.15,6114.15,
ABNAH Cafe Saket Premium,Main Store,ChocoCraft Ingredients,PO-20260301-OUT003-0066,,,2026-03-01,2026-03-04,2026-03-03,Closed,ING013,Brownie Base,,Dessert Inputs,Raw Material,,215.0,0.0,215.0,pcs,35.6,7654.0,0,0,7654.0,1377.72,9031.72,
ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260301-OUT003-0066,,,2026-03-01,,2026-03-05,Partially Received,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,23.79,7.05,30.84,litre,96.21,2967.12,0,0,2967.12,534.08,3501.2,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260301-OUT003-0066,,,2026-03-01,2026-03-03,2026-03-04,Closed,ING026,Banana,,Produce,Raw Material,,53.52,0.0,53.52,kg,75.25,4027.38,0,0,4027.38,201.37,4228.75,
ABNAH Cafe Connaught Place,Main Store,NorthStar Poultry,PO-20260304-OUT001-0067,,,2026-03-04,2026-03-06,2026-03-08,Closed,ING008,Egg,,Protein,Raw Material,,505.0,0.0,505.0,pcs,7.61,3843.05,0,0,3843.05,192.15,4035.2,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260304-OUT001-0067,,,2026-03-04,2026-03-05,,Pending,ING012,Croissant Base,,Bakery,Raw Material,,0.0,300.0,300.0,pcs,42.71,12813.0,0,0,12813.0,640.65,13453.65,
ABNAH Cafe Connaught Place,Main Store,TeaLeaf Traders NCR,PO-20260304-OUT001-0067,,,2026-03-04,2026-03-07,2026-03-07,Partially Received,ING021,Matcha Powder,,Tea Inputs,Raw Material,,6.76,1.98,8.74,kg,2233.15,19517.73,0,0,19517.73,3513.19,23030.92,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260304-OUT001-0067,,,2026-03-04,2026-03-05,2026-03-06,Closed,ING036,Cold Cup,,Packaging,Consumable,,2460.0,0.0,2460.0,pcs,3.14,7724.4,0,0,7724.4,1390.39,9114.79,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260304-OUT001-0067,,,2026-03-04,2026-03-05,2026-03-06,Closed,ING037,Hot Cup,,Packaging,Consumable,,1760.0,0.0,1760.0,pcs,2.8,4928.0,0,0,4928.0,887.04,5815.04,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260304-OUT002-0068,,,2026-03-04,2026-03-05,2026-03-06,Partially Received,ING004,Cream,,Dairy,Raw Material,,20.1,10.39,30.49,litre,222.76,6791.95,0,0,6791.95,339.6,7131.55,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260304-OUT002-0068,,,2026-03-04,2026-03-05,2026-03-05,Closed,ING005,Paneer,,Dairy,Raw Material,,52.83,0.0,52.83,kg,379.41,20044.23,0,0,20044.23,1002.21,21046.44,
ABNAH Cafe Hauz Khas,Main Store,ChocoCraft Ingredients,PO-20260304-OUT002-0068,,,2026-03-04,2026-03-05,2026-03-06,Closed,ING013,Brownie Base,,Dessert Inputs,Raw Material,,165.0,0.0,165.0,pcs,33.57,5539.05,0,0,5539.05,997.03,6536.08,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260304-OUT002-0068,,,2026-03-04,2026-03-07,2026-03-08,Closed,ING039,Straw,,Packaging,Consumable,,1560.0,0.0,1560.0,pcs,0.58,904.8,0,0,904.8,162.86,1067.66,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260304-OUT002-0068,,,2026-03-04,2026-03-07,2026-03-08,Closed,ING041,Dessert Box,,Packaging,Consumable,,535.0,0.0,535.0,pcs,5.26,2814.1,0,0,2814.1,506.54,3320.64,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260304-OUT003-0069,,,2026-03-04,2026-03-05,2026-03-05,Closed,ING002,Milk,,Dairy,Raw Material,,177.27,0.0,177.27,litre,78.3,13880.24,0,0,13880.24,694.01,14574.25,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260304-OUT003-0069,,,2026-03-04,2026-03-06,2026-03-07,Closed,ING003,Oat Milk,,Dairy Alternative,Raw Material,,48.5,0.0,48.5,litre,183.87,8917.69,0,0,8917.69,445.89,9363.58,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260304-OUT003-0069,,,2026-03-04,2026-03-06,2026-03-08,Closed,ING005,Paneer,,Dairy,Raw Material,,22.9,0.0,22.9,kg,394.58,9035.88,0,0,9035.88,451.79,9487.67,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260304-OUT003-0069,,,2026-03-04,2026-03-06,2026-03-08,Closed,ING034,Salsa,,Syrups & Sauces,Raw Material,,20.5,0.0,20.5,kg,205.35,4209.68,0,0,4209.68,757.74,4967.42,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260304-OUT003-0069,,,2026-03-04,2026-03-06,2026-03-06,Closed,ING037,Hot Cup,,Packaging,Consumable,,1845.0,0.0,1845.0,pcs,2.89,5332.05,0,0,5332.05,959.77,6291.82,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260307-OUT001-0070,,,2026-03-07,2026-03-09,2026-03-08,Closed,ING009,Bread,,Bakery,Raw Material,,355.0,0.0,355.0,pcs,12.85,4561.75,0,0,4561.75,228.09,4789.84,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260307-OUT001-0070,,,2026-03-07,2026-03-10,2026-03-09,Closed,ING010,Bagel,,Bakery,Raw Material,,175.0,0.0,175.0,pcs,29.33,5132.75,0,0,5132.75,256.64,5389.39,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260307-OUT001-0070,,,2026-03-07,2026-03-08,2026-03-09,Closed,ING011,Tortilla,,Bakery,Raw Material,,200.0,0.0,200.0,pcs,15.22,3044.0,0,0,3044.0,152.2,3196.2,
ABNAH Cafe Connaught Place,Main Store,ChocoCraft Ingredients,PO-20260307-OUT001-0070,,,2026-03-07,2026-03-08,2026-03-08,Closed,ING013,Brownie Base,,Dessert Inputs,Raw Material,,195.0,0.0,195.0,pcs,34.97,6819.15,0,0,6819.15,1227.45,8046.6,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260307-OUT001-0070,,,2026-03-07,2026-03-08,2026-03-09,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,70.0,0.0,70.0,pcs,76.25,5337.5,0,0,5337.5,960.75,6298.25,
ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260307-OUT001-0070,,,2026-03-07,2026-03-10,2026-03-11,Closed,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,13.91,0.0,13.91,kg,359.47,5000.23,0,0,5000.23,900.04,5900.27,
ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260307-OUT001-0070,,,2026-03-07,2026-03-08,2026-03-09,Closed,ING035,Aioli,,Syrups & Sauces,Raw Material,,16.05,0.0,16.05,kg,310.68,4986.41,0,0,4986.41,897.55,5883.96,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260307-OUT001-0070,,,2026-03-07,2026-03-08,2026-03-08,Partially Received,ING036,Cold Cup,,Packaging,Consumable,,448.74,491.26,940.0,pcs,3.14,2951.6,0,0,2951.6,531.29,3482.89,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260307-OUT002-0071,,,2026-03-07,2026-03-09,2026-03-11,Closed,ING006,Cheese,,Dairy,Raw Material,,18.53,0.0,18.53,kg,507.92,9411.76,0,0,9411.76,470.59,9882.35,
ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260307-OUT002-0071,,,2026-03-07,2026-03-10,2026-03-12,Partially Received,ING007,Chicken,,Protein,Raw Material,,32.03,37.39,69.42,kg,335.13,23264.72,0,0,23264.72,1163.24,24427.96,
ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260307-OUT002-0071,,,2026-03-07,2026-03-09,2026-03-09,Closed,ING008,Egg,,Protein,Raw Material,,485.0,0.0,485.0,pcs,7.32,3550.2,0,0,3550.2,177.51,3727.71,
ABNAH Cafe Hauz Khas,Main Store,Metro Wholesale Delhi,PO-20260307-OUT002-0071,,,2026-03-07,2026-03-08,2026-03-07,Closed,ING022,Ice,,Beverage Inputs,Raw Material,,278.71,0.0,278.71,kg,11.78,3283.2,0,0,3283.2,164.16,3447.36,
ABNAH Cafe Hauz Khas,Main Store,FrozenBerry Traders,PO-20260307-OUT002-0071,,,2026-03-07,2026-03-09,2026-03-11,Closed,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,23.35,0.0,23.35,kg,447.89,10458.23,0,0,10458.23,1882.48,12340.71,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260307-OUT002-0071,,,2026-03-07,2026-03-09,2026-03-08,Closed,ING040,Napkin,,Packaging,Consumable,,1625.0,0.0,1625.0,pcs,0.31,503.75,0,0,503.75,90.67,594.42,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260307-OUT003-0072,,,2026-03-07,2026-03-09,2026-03-11,Partially Received,ING002,Milk,,Dairy,Raw Material,,68.36,75.42,143.78,litre,79.57,11440.57,0,0,11440.57,572.03,12012.6,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260307-OUT003-0072,,,2026-03-07,2026-03-10,2026-03-10,Closed,ING004,Cream,,Dairy,Raw Material,,39.19,0.0,39.19,litre,212.58,8331.01,0,0,8331.01,416.55,8747.56,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260307-OUT003-0072,,,2026-03-07,2026-03-10,2026-03-12,Closed,ING005,Paneer,,Dairy,Raw Material,,35.26,0.0,35.26,kg,388.45,13696.75,0,0,13696.75,684.83,14381.58,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260307-OUT003-0072,,,2026-03-07,2026-03-09,2026-03-09,Partially Received,ING006,Cheese,,Dairy,Raw Material,,11.43,12.15,23.58,kg,511.4,12058.81,0,0,12058.81,602.94,12661.75,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260307-OUT003-0072,,,2026-03-07,2026-03-08,2026-03-09,Closed,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,28.73,0.0,28.73,kg,339.28,9747.51,0,0,9747.51,1754.55,11502.06,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260307-OUT003-0072,,,2026-03-07,2026-03-10,2026-03-09,Closed,ING040,Napkin,,Packaging,Consumable,,1600.0,0.0,1600.0,pcs,0.33,528.0,0,0,528.0,95.04,623.04,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260307-OUT003-0072,,,2026-03-07,2026-03-10,2026-03-11,Closed,ING041,Dessert Box,,Packaging,Consumable,,375.0,0.0,375.0,pcs,5.15,1931.25,0,0,1931.25,347.63,2278.88,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260307-OUT003-0072,,,2026-03-07,2026-03-08,2026-03-09,Partially Received,ING042,Sandwich Box,,Packaging,Consumable,,388.94,106.06,495.0,pcs,6.66,3296.7,0,0,3296.7,593.41,3890.11,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260310-OUT001-0073,,,2026-03-10,2026-03-13,2026-03-15,Closed,ING005,Paneer,,Dairy,Raw Material,,32.89,0.0,32.89,kg,389.15,12799.14,0,0,12799.14,639.96,13439.1,
