source_period_code,source_outlet_code,source_outlet_name,source_period_start,source_period_end,item_code,item_name,company_name,deployment_name,transaction_date,invoice_date,po_date,po_number,transaction_number,vendor_code,vendor_name,invoice_number,batch_number,category_code,category_name,super_category_code,super_category_name,po_qty,po_unit,po_unit_price,po_amount,po_comment,purchase_qty,purchase_unit,purchase_unit_price,purchase_amount,discount_amt,cgst_tax_amt,sgst_tax_amt,igst_tax_amt,other_tax_amt,total_amt
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ING011,Tortilla,,ABNAH Cafe Hauz Khas,2026-01-11,2026-01-11,2026-01-10,PO-20260110-OUT002-0011,GRN-OUT002-260111-00060,VEND003,Delhi Bakery Supply Co,INV-2601-00060,,CAT-BAK,Bakery,SUP-RAW,Raw Material,310.0,pcs,15.56,4823.6,,310.0,pcs,15.56,4823.6,0.0,120.59,120.59,0,0,5064.78
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ING012,Croissant Base,,ABNAH Cafe Hauz Khas,2026-01-10,2026-01-10,2026-01-10,PO-20260110-OUT002-0011,GRN-OUT002-260110-00061,VEND003,Delhi Bakery Supply Co,INV-2601-00061,,CAT-BAK,Bakery,SUP-RAW,Raw Material,250.0,pcs,44.52,11130.0,,250.0,pcs,44.52,11130.0,0.0,278.25,278.25,0,0,11686.5
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ING022,Ice,,ABNAH Cafe Hauz Khas,2026-01-12,2026-01-12,2026-01-10,PO-20260110-OUT002-0011,GRN-OUT002-260112-00062,VEND010,Metro Wholesale Delhi,INV-2601-00062,,CAT-BEV,Beverage Inputs,SUP-RAW,Raw Material,499.49,kg,11.88,5933.94,,499.49,kg,11.88,5933.94,0.0,148.35,148.35,0,0,6230.64
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ING025,Mixed Berry Pulp,,ABNAH Cafe Hauz Khas,2026-01-13,2026-01-13,2026-01-10,PO-20260110-OUT002-0011,GRN-OUT002-260113-00063,VEND009,FrozenBerry Traders,INV-2601-00063,,CAT-FRU,Fruit Inputs,SUP-RAW,Raw Material,30.56,kg,407.7,12459.31,,30.56,kg,407.7,12459.31,0.0,1121.34,1121.34,0,0,14701.99
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ING036,Cold Cup,,ABNAH Cafe Hauz Khas,2026-01-12,2026-01-12,2026-01-10,PO-20260110-OUT002-0011,GRN-OUT002-260112-00064,VEND004,PackPro Disposables,INV-2601-00064,,CAT-PAC,Packaging,SUP-CON,Consumable,1460.0,pcs,3.3,4793.91,,1460.0,pcs,3.3,4818.0,48.18,429.29,429.28,0,0,5628.39
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ING006,Cheese,,ABNAH Cafe Saket Premium,2026-01-13,2026-01-13,2026-01-10,PO-20260110-OUT003-0012,GRN-OUT003-260113-00065,VEND002,FreshDairy Foods NCR,INV-2601-00065,,CAT-DAI,Dairy,SUP-RAW,Raw Material,18.57,kg,469.42,8717.13,,18.57,kg,469.42,8717.13,87.17,215.75,215.75,0,0,9061.46
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ING018,Vanilla Syrup,,ABNAH Cafe Saket Premium,2026-01-12,2026-01-12,2026-01-10,PO-20260110-OUT003-0012,GRN-OUT003-260112-00066,VEND012,SweetBase Foods,INV-2601-00066,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,40.1,litre,231.76,9293.58,,40.1,litre,231.76,9293.58,0.0,836.42,836.42,0,0,10966.42
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ING022,Ice,,ABNAH Cafe Saket Premium,2026-01-11,2026-01-11,2026-01-10,PO-20260110-OUT003-0012,GRN-OUT003-260111-00067,VEND010,Metro Wholesale Delhi,INV-2601-00067,,CAT-BEV,Beverage Inputs,SUP-RAW,Raw Material,349.44,kg,12.48,4361.01,,349.44,kg,12.48,4361.01,0.0,109.03,109.02,0,0,4579.06
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ING028,Lettuce,,ABNAH Cafe Saket Premium,2026-01-14,2026-01-14,2026-01-10,PO-20260110-OUT003-0012,GRN-OUT003-260114-00068,VEND005,GreenLeaf Produce Delhi,INV-2601-00068,,CAT-PRO,Produce,SUP-RAW,Raw Material,17.17,kg,91.77,1575.69,,17.17,kg,91.77,1575.69,0.0,39.39,39.39,0,0,1654.47
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ING039,Straw,,ABNAH Cafe Saket Premium,2026-01-11,2026-01-11,2026-01-10,PO-20260110-OUT003-0012,GRN-OUT003-260111-00069,VEND004,PackPro Disposables,INV-2601-00069,,CAT-PAC,Packaging,SUP-CON,Consumable,955.0,pcs,0.56,534.8,,955.0,pcs,0.56,534.8,0.0,48.13,48.13,0,0,631.06
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ING043,Wrap Packaging,,ABNAH Cafe Saket Premium,2026-01-11,2026-01-11,2026-01-10,PO-20260110-OUT003-0012,GRN-OUT003-260111-00070,VEND004,PackPro Disposables,INV-2601-00070,,CAT-PAC,Packaging,SUP-CON,Consumable,675.0,pcs,5.62,3793.5,,675.0,pcs,5.62,3793.5,0.0,341.42,341.41,0,0,4476.33
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ING009,Bread,,ABNAH Cafe Connaught Place,2026-01-15,2026-01-15,2026-01-13,PO-20260113-OUT001-0013,GRN-OUT001-260115-00071,VEND003,Delhi Bakery Supply Co,INV-2601-00071,,CAT-BAK,Bakery,SUP-RAW,Raw Material,480.0,pcs,12.04,5779.2,,480.0,pcs,12.04,5779.2,0.0,144.48,144.48,0,0,6068.16
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ING011,Tortilla,,ABNAH Cafe Connaught Place,2026-01-17,2026-01-17,2026-01-13,PO-20260113-OUT001-0013,GRN-OUT001-260117-00072,VEND003,Delhi Bakery Supply Co,INV-2601-00072,,CAT-BAK,Bakery,SUP-RAW,Raw Material,265.0,pcs,15.44,4091.6,,265.0,pcs,15.44,4091.6,0.0,102.29,102.29,0,0,4296.18
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ING017,Caramel Syrup,,ABNAH Cafe Connaught Place,2026-01-16,2026-01-16,2026-01-13,PO-20260113-OUT001-0013,GRN-OUT001-260116-00073,VEND012,SweetBase Foods,INV-2601-00073,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,37.59,litre,245.76,9145.74,,37.59,litre,245.76,9238.12,0.0,831.43,831.43,0,0,10900.98
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ING029,Onion,,ABNAH Cafe Connaught Place,2026-01-19,2026-01-19,2026-01-13,PO-20260113-OUT001-0013,GRN-OUT001-260119-00074,VEND005,GreenLeaf Produce Delhi,INV-2601-00074,,CAT-PRO,Produce,SUP-RAW,Raw Material,80.47,kg,41.37,3329.04,,80.47,kg,41.37,3329.04,0.0,83.22,83.23,0,0,3495.49
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ING032,Pesto Sauce,,ABNAH Cafe Connaught Place,2026-01-16,2026-01-16,2026-01-13,PO-20260113-OUT001-0013,GRN-OUT001-260116-00075,VEND006,SpiceRoot Foods,INV-2601-00075,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,27.66,kg,341.63,9449.49,,15.43,kg,341.63,5271.35,0.0,474.42,474.42,0,0,6220.19
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ING034,Salsa,,ABNAH Cafe Connaught Place,2026-01-17,2026-01-17,2026-01-13,PO-20260113-OUT001-0013,GRN-OUT001-260117-00076,VEND006,SpiceRoot Foods,INV-2601-00076,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,18.14,kg,187.86,3407.78,,18.14,kg,187.86,3407.78,0.0,306.7,306.7,0,0,4021.18
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ING037,Hot Cup,,ABNAH Cafe Connaught Place,2026-01-15,2026-01-15,2026-01-13,PO-20260113-OUT001-0013,GRN-OUT001-260115-00077,VEND004,PackPro Disposables,INV-2601-00077,,CAT-PAC,Packaging,SUP-CON,Consumable,1475.0,pcs,2.94,4336.5,,1475.0,pcs,2.94,4336.5,0.0,390.29,390.28,0,0,5117.07
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ING007,Chicken,,ABNAH Cafe Hauz Khas,2026-01-16,2026-01-16,2026-01-13,PO-20260113-OUT002-0014,GRN-OUT002-260116-00078,VEND007,NorthStar Poultry,INV-2601-00078,,CAT-PRO,Protein,SUP-RAW,Raw Material,59.15,kg,325.47,19251.55,,59.15,kg,325.47,19251.55,0.0,481.29,481.29,0,0,20214.13
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ING010,Bagel,,ABNAH Cafe Hauz Khas,2026-01-15,2026-01-15,2026-01-13,PO-20260113-OUT002-0014,GRN-OUT002-260115-00079,VEND003,Delhi Bakery Supply Co,INV-2601-00079,,CAT-BAK,Bakery,SUP-RAW,Raw Material,220.0,pcs,27.26,5997.2,,220.0,pcs,27.26,5997.2,0.0,149.93,149.93,0,0,6297.06
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ING012,Croissant Base,,ABNAH Cafe Hauz Khas,2026-01-16,2026-01-16,2026-01-13,PO-20260113-OUT002-0014,GRN-OUT002-260116-00080,VEND003,Delhi Bakery Supply Co,INV-2601-00080,,CAT-BAK,Bakery,SUP-RAW,Raw Material,165.0,pcs,41.75,6888.75,,165.0,pcs,41.75,6888.75,0.0,172.22,172.22,0,0,7233.19
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ING024,Hibiscus Concentrate,,ABNAH Cafe Hauz Khas,2026-01-15,2026-01-15,2026-01-13,PO-20260113-OUT002-0014,GRN-OUT002-260115-00081,VEND012,SweetBase Foods,INV-2601-00081,,CAT-BEV,Beverage Inputs,SUP-RAW,Raw Material,18.94,litre,405.03,7671.27,,18.94,litre,405.03,7671.27,0.0,690.41,690.42,0,0,9052.1
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ING033,Chipotle Sauce,,ABNAH Cafe Hauz Khas,2026-01-18,2026-01-18,2026-01-13,PO-20260113-OUT002-0014,GRN-OUT002-260118-00082,VEND006,SpiceRoot Foods,INV-2601-00082,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,31.58,kg,295.61,9335.36,,17.35,kg,295.61,5128.83,0.0,461.6,461.59,0,0,6052.02
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ING013,Brownie Base,,ABNAH Cafe Saket Premium,2026-01-13,2026-01-13,2026-01-13,PO-20260113-OUT003-0015,GRN-OUT003-260113-00083,VEND008,ChocoCraft Ingredients,INV-2601-00083,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,150.0,pcs,33.38,5007.0,,108.7,pcs,33.38,3628.41,36.28,323.29,323.29,0,0,4238.71
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ING019,Sugar Syrup,,ABNAH Cafe Saket Premium,2026-01-16,2026-01-16,2026-01-13,PO-20260113-OUT003-0015,GRN-OUT003-260116-00084,VEND012,SweetBase Foods,INV-2601-00084,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,36.62,litre,91.16,3338.28,,36.62,litre,91.16,3338.28,0.0,300.44,300.45,0,0,3939.17
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ING026,Banana,,ABNAH Cafe Saket Premium,2026-01-16,2026-01-16,2026-01-13,PO-20260113-OUT003-0015,GRN-OUT003-260116-00085,VEND005,GreenLeaf Produce Delhi,INV-2601-00085,,CAT-PRO,Produce,SUP-RAW,Raw Material,48.6,kg,73.22,3558.49,,48.6,kg,73.22,3558.49,0.0,88.96,88.96,0,0,3736.41
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ING029,Onion,,ABNAH Cafe Saket Premium,2026-01-16,2026-01-16,2026-01-13,PO-20260113-OUT003-0015,GRN-OUT003-260116-00086,VEND005,GreenLeaf Produce Delhi,INV-2601-00086,,CAT-PRO,Produce,SUP-RAW,Raw Material,79.47,kg,42.33,3363.97,,79.47,kg,42.33,3363.97,0.0,84.1,84.1,0,0,3532.17
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ING031,Tomato,,ABNAH Cafe Saket Premium,2026-01-16,2026-01-16,2026-01-13,PO-20260113-OUT003-0015,GRN-OUT003-260116-00087,VEND005,GreenLeaf Produce Delhi,INV-2601-00087,,CAT-PRO,Produce,SUP-RAW,Raw Material,54.36,kg,52.13,2833.79,,34.26,kg,52.13,1785.97,0.0,44.65,44.65,0,0,1875.27
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ING032,Pesto Sauce,,ABNAH Cafe Saket Premium,2026-01-15,2026-01-15,2026-01-13,PO-20260113-OUT003-0015,GRN-OUT003-260115-00088,VEND006,SpiceRoot Foods,INV-2601-00088,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,14.65,kg,344.09,4990.51,,14.65,kg,344.09,5040.92,0.0,453.69,453.68,0,0,5948.29
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ING007,Chicken,,ABNAH Cafe Connaught Place,2026-01-18,2026-01-18,2026-01-16,PO-20260116-OUT001-0016,GRN-OUT001-260118-00089,VEND007,NorthStar Poultry,INV-2601-00089,,CAT-PRO,Protein,SUP-RAW,Raw Material,57.07,kg,322.18,18386.81,,57.07,kg,322.18,18386.81,0.0,459.67,459.67,0,0,19306.15
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ING011,Tortilla,,ABNAH Cafe Connaught Place,2026-01-17,2026-01-17,2026-01-16,PO-20260116-OUT001-0016,GRN-OUT001-260117-00090,VEND003,Delhi Bakery Supply Co,INV-2601-00090,,CAT-BAK,Bakery,SUP-RAW,Raw Material,210.0,pcs,14.99,3147.9,,210.0,pcs,14.99,3147.9,0.0,78.7,78.7,0,0,3305.3
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ING013,Brownie Base,,ABNAH Cafe Connaught Place,2026-01-18,2026-01-18,2026-01-16,PO-20260116-OUT001-0016,GRN-OUT001-260118-00091,VEND008,ChocoCraft Ingredients,INV-2601-00091,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,245.0,pcs,33.53,8214.85,,245.0,pcs,33.53,8214.85,0.0,739.34,739.33,0,0,9693.52
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ING014,Cake Base,,ABNAH Cafe Connaught Place,2026-01-19,2026-01-19,2026-01-16,PO-20260116-OUT001-0016,GRN-OUT001-260119-00092,VEND003,Delhi Bakery Supply Co,INV-2601-00092,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,175.0,pcs,46.1,8067.5,,175.0,pcs,46.1,8067.5,0.0,726.08,726.07,0,0,9519.65
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ING030,Capsicum,,ABNAH Cafe Connaught Place,2026-01-18,2026-01-18,2026-01-16,PO-20260116-OUT001-0016,GRN-OUT001-260118-00093,VEND005,GreenLeaf Produce Delhi,INV-2601-00093,,CAT-PRO,Produce,SUP-RAW,Raw Material,40.61,kg,85.17,3458.75,,31.71,kg,85.17,2700.74,0.0,67.52,67.52,0,0,2835.78
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ING031,Tomato,,ABNAH Cafe Connaught Place,2026-01-19,2026-01-19,2026-01-16,PO-20260116-OUT001-0016,GRN-OUT001-260119-00094,VEND005,GreenLeaf Produce Delhi,INV-2601-00094,,CAT-PRO,Produce,SUP-RAW,Raw Material,56.11,kg,54.56,3061.36,,37.63,kg,54.56,2053.09,0.0,51.33,51.32,0,0,2155.74
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ING009,Bread,,ABNAH Cafe Hauz Khas,2026-01-17,2026-01-17,2026-01-16,PO-20260116-OUT002-0017,GRN-OUT002-260117-00095,VEND003,Delhi Bakery Supply Co,INV-2601-00095,,CAT-BAK,Bakery,SUP-RAW,Raw Material,450.0,pcs,11.56,5202.0,,450.0,pcs,11.56,5202.0,0.0,130.05,130.05,0,0,5462.1
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ING012,Croissant Base,,ABNAH Cafe Hauz Khas,2026-01-19,2026-01-19,2026-01-16,PO-20260116-OUT002-0017,GRN-OUT002-260119-00096,VEND003,Delhi Bakery Supply Co,INV-2601-00096,,CAT-BAK,Bakery,SUP-RAW,Raw Material,185.0,pcs,40.45,7445.83,,185.0,pcs,40.45,7483.25,0.0,187.08,187.08,0,0,7857.41
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ING021,Matcha Powder,,ABNAH Cafe Hauz Khas,2026-01-19,2026-01-19,2026-01-16,PO-20260116-OUT002-0017,GRN-OUT002-260119-00097,VEND011,TeaLeaf Traders NCR,INV-2601-00097,,CAT-TEA,Tea Inputs,SUP-RAW,Raw Material,7.94,kg,2088.93,16586.1,,7.94,kg,2088.93,16586.1,0.0,1492.75,1492.75,0,0,19571.6
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ING036,Cold Cup,,ABNAH Cafe Hauz Khas,2026-01-20,2026-01-20,2026-01-16,PO-20260116-OUT002-0017,GRN-OUT002-260120-00098,VEND004,PackPro Disposables,INV-2601-00098,,CAT-PAC,Packaging,SUP-CON,Consumable,1605.0,pcs,3.32,5328.6,,1605.0,pcs,3.32,5328.6,53.29,474.78,474.78,0,0,6224.87
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ING043,Wrap Packaging,,ABNAH Cafe Hauz Khas,2026-01-18,2026-01-18,2026-01-16,PO-20260116-OUT002-0017,GRN-OUT002-260118-00099,VEND004,PackPro Disposables,INV-2601-00099,,CAT-PAC,Packaging,SUP-CON,Consumable,530.0,pcs,5.92,3137.6,,530.0,pcs,5.92,3137.6,0.0,282.38,282.39,0,0,3702.37
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ING004,Cream,,ABNAH Cafe Saket Premium,2026-01-18,2026-01-18,2026-01-16,PO-20260116-OUT003-0018,GRN-OUT003-260118-00100,VEND002,FreshDairy Foods NCR,INV-2601-00100,,CAT-DAI,Dairy,SUP-RAW,Raw Material,32.84,litre,221.03,7258.63,,32.84,litre,221.03,7258.63,0.0,181.47,181.46,0,0,7621.56
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ING011,Tortilla,,ABNAH Cafe Saket Premium,2026-01-19,2026-01-19,2026-01-16,PO-20260116-OUT003-0018,GRN-OUT003-260119-00101,VEND003,Delhi Bakery Supply Co,INV-2601-00101,,CAT-BAK,Bakery,SUP-RAW,Raw Material,360.0,pcs,14.44,5198.4,,360.0,pcs,14.44,5198.4,0.0,129.96,129.96,0,0,5458.32
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ING016,Chocolate Sauce,,ABNAH Cafe Saket Premium,2026-01-18,2026-01-18,2026-01-16,PO-20260116-OUT003-0018,GRN-OUT003-260118-00102,VEND008,ChocoCraft Ingredients,INV-2601-00102,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,34.98,litre,256.62,8976.57,,34.98,litre,256.62,8976.57,0.0,807.89,807.89,0,0,10592.35
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ING020,Tea Leaves,,ABNAH Cafe Saket Premium,2026-01-16,2026-01-16,2026-01-16,PO-20260116-OUT003-0018,GRN-OUT003-260116-00103,VEND011,TeaLeaf Traders NCR,INV-2601-00103,,CAT-TEA,Tea Inputs,SUP-RAW,Raw Material,23.61,kg,615.19,14524.64,,23.61,kg,615.19,14524.64,0.0,363.12,363.11,0,0,15250.87
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ING027,Butter,,ABNAH Cafe Saket Premium,2026-01-17,2026-01-17,2026-01-16,PO-20260116-OUT003-0018,GRN-OUT003-260117-00104,VEND002,FreshDairy Foods NCR,INV-2601-00104,,CAT-DAI,Dairy,SUP-RAW,Raw Material,29.09,kg,541.99,15766.49,,29.09,kg,541.99,15766.49,0.0,945.99,945.99,0,0,17658.47
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ING036,Cold Cup,,ABNAH Cafe Saket Premium,2026-01-20,2026-01-20,2026-01-16,PO-20260116-OUT003-0018,GRN-OUT003-260120-00105,VEND004,PackPro Disposables,INV-2601-00105,,CAT-PAC,Packaging,SUP-CON,Consumable,1810.0,pcs,3.35,6063.5,,1810.0,pcs,3.35,6063.5,0.0,545.72,545.71,0,0,7154.93
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ING003,Oat Milk,,ABNAH Cafe Connaught Place,2026-01-20,2026-01-20,2026-01-19,PO-20260119-OUT001-0019,GRN-OUT001-260120-00106,VEND002,FreshDairy Foods NCR,INV-2601-00106,,CAT-DAI,Dairy Alternative,SUP-RAW,Raw Material,20.19,litre,181.35,3661.46,,20.19,litre,181.35,3661.46,0.0,91.53,91.54,0,0,3844.53
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ING005,Paneer,,ABNAH Cafe Connaught Place,2026-01-21,2026-01-21,2026-01-19,PO-20260119-OUT001-0019,GRN-OUT001-260121-00107,VEND002,FreshDairy Foods NCR,INV-2601-00107,,CAT-DAI,Dairy,SUP-RAW,Raw Material,22.14,kg,369.94,8190.47,,22.14,kg,369.94,8190.47,0.0,204.76,204.76,0,0,8599.99
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ING010,Bagel,,ABNAH Cafe Connaught Place,2026-01-22,2026-01-22,2026-01-19,PO-20260119-OUT001-0019,GRN-OUT001-260122-00108,VEND003,Delhi Bakery Supply Co,INV-2601-00108,,CAT-BAK,Bakery,SUP-RAW,Raw Material,160.0,pcs,28.35,4536.0,,160.0,pcs,28.35,4536.0,45.36,112.27,112.26,0,0,4715.17
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ING014,Cake Base,,ABNAH Cafe Connaught Place,2026-01-22,2026-01-22,2026-01-19,PO-20260119-OUT001-0019,GRN-OUT001-260122-00109,VEND003,Delhi Bakery Supply Co,INV-2601-00109,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,95.0,pcs,48.04,4563.8,,51.04,pcs,48.04,2451.96,0.0,220.68,220.67,0,0,2893.31
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ING015,Cheesecake Base,,ABNAH Cafe Connaught Place,2026-01-20,2026-01-20,2026-01-19,PO-20260119-OUT001-0019,GRN-OUT001-260120-00110,VEND003,Delhi Bakery Supply Co,INV-2601-00110,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,140.0,pcs,72.11,10095.4,,140.0,pcs,72.11,10095.4,0.0,908.59,908.58,0,0,11912.57
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ING029,Onion,,ABNAH Cafe Connaught Place,2026-01-21,2026-01-21,2026-01-19,PO-20260119-OUT001-0019,GRN-OUT001-260121-00111,VEND005,GreenLeaf Produce Delhi,INV-2601-00111,,CAT-PRO,Produce,SUP-RAW,Raw Material,36.77,kg,43.36,1594.35,,21.03,kg,43.36,911.86,0.0,22.8,22.79,0,0,957.45
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ING036,Cold Cup,,ABNAH Cafe Connaught Place,2026-01-19,2026-01-19,2026-01-19,PO-20260119-OUT001-0019,GRN-OUT001-260119-00112,VEND004,PackPro Disposables,INV-2601-00112,,CAT-PAC,Packaging,SUP-CON,Consumable,1850.0,pcs,3.08,5698.0,,1850.0,pcs,3.08,5698.0,0.0,512.82,512.82,0,0,6723.64
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ING001,Coffee Beans,,ABNAH Cafe Hauz Khas,2026-01-21,2026-01-21,2026-01-19,PO-20260119-OUT002-0020,GRN-OUT002-260121-00113,VEND001,BeanCraft Roasters Delhi,INV-2601-00113,,CAT-COF,Coffee Inputs,SUP-RAW,Raw Material,11.03,kg,992.45,10946.72,,11.03,kg,992.45,10946.72,0.0,273.67,273.67,0,0,11494.06
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ING005,Paneer,,ABNAH Cafe Hauz Khas,2026-01-24,2026-01-24,2026-01-19,PO-20260119-OUT002-0020,GRN-OUT002-260124-00114,VEND002,FreshDairy Foods NCR,INV-2601-00114,,CAT-DAI,Dairy,SUP-RAW,Raw Material,40.35,kg,350.84,14156.39,,40.35,kg,350.84,14156.39,0.0,353.91,353.91,0,0,14864.21
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ING008,Egg,,ABNAH Cafe Hauz Khas,2026-01-23,2026-01-23,2026-01-19,PO-20260119-OUT002-0020,GRN-OUT002-260123-00115,VEND007,NorthStar Poultry,INV-2601-00115,,CAT-PRO,Protein,SUP-RAW,Raw Material,385.0,pcs,7.1,2733.5,,385.0,pcs,7.1,2733.5,0.0,68.34,68.34,0,0,2870.18
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ING019,Sugar Syrup,,ABNAH Cafe Hauz Khas,2026-01-22,2026-01-22,2026-01-19,PO-20260119-OUT002-0020,GRN-OUT002-260122-00116,VEND012,SweetBase Foods,INV-2601-00116,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,41.45,litre,89.48,3708.95,,41.45,litre,89.48,3708.95,0.0,333.81,333.8,0,0,4376.56
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ING037,Hot Cup,,ABNAH Cafe Hauz Khas,2026-01-21,2026-01-21,2026-01-19,PO-20260119-OUT002-0020,GRN-OUT002-260121-00117,VEND004,PackPro Disposables,INV-2601-00117,,CAT-PAC,Packaging,SUP-CON,Consumable,1660.0,pcs,2.93,4863.8,,1660.0,pcs,2.93,4863.8,0.0,437.74,437.74,0,0,5739.28
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ING040,Napkin,,ABNAH Cafe Hauz Khas,2026-01-21,2026-01-21,2026-01-19,PO-20260119-OUT002-0020,GRN-OUT002-260121-00118,VEND004,PackPro Disposables,INV-2601-00118,,CAT-PAC,Packaging,SUP-CON,Consumable,1340.0,pcs,0.32,428.8,,1340.0,pcs,0.32,428.8,0.0,38.59,38.59,0,0,505.98
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ING006,Cheese,,ABNAH Cafe Saket Premium,2026-01-23,2026-01-23,2026-01-19,PO-20260119-OUT003-0021,GRN-OUT003-260123-00119,VEND002,FreshDairy Foods NCR,INV-2601-00119,,CAT-DAI,Dairy,SUP-RAW,Raw Material,26.06,kg,491.77,12815.53,,26.06,kg,491.77,12815.53,0.0,320.39,320.39,0,0,13456.31
